#{"t_start": 1765095606.625736, "env_id": "intersection-v0"}
r,l,t
9.0,9,12570.986161
9.0,9,12571.26539
-1.0,5,12571.429773
0.0,6,12571.707102
8.0,8,12572.035757
8.0,8,12572.238377
10.0,10,12572.575553
8.0,8,12572.849567
4.0,10,12573.178132
0.0,5,12573.248562
0.0,6,12573.461231
0.0,6,12573.618657
10.0,10,12573.939567
9.62673,12,12574.255961
9.0,9,12574.462263
9.0,9,12574.848694
-1.299552,4,12575.015904
9.0,9,12575.288236
-1.0,5,12575.47977
0.0,5,12575.701827
9.0,9,12576.03005
0.0,6,12576.151605
9.0,9,12576.538163
1.0,7,12576.633245
0.0,6,12576.828655
-2.0,4,12577.000011
-2.0,3,12577.076921
-1.0,5,12577.276615
-1.0,5,12577.459018
-5.0,1,12577.521829
0.0,6,12577.694393
10.0,10,12578.034877
-1.0,5,12578.202173
0.0,6,12578.332144
8.0,8,12578.513135
-1.57953,4,12578.623737
10.0,10,12578.872734
10.0,10,12579.099388
9.0,9,12579.305309
-1.57953,4,12579.439482
0.0,6,12579.609773
9.0,9,12579.897649
10.0,10,12580.183122
-1.57953,4,12580.321904
0.0,6,12580.449582
9.0,9,12580.694164
0.0,6,12580.842742
0.158681,6,12580.939086
0.0,6,12581.120844
-1.0,5,12581.280456
-1.0,5,12581.466858
2.42,8,12581.698267
10.0,10,12581.941494
0.0,6,12582.075579
0.700013,6,12582.354147
1.0,7,12582.492596
-2.0,4,12582.706318
10.0,11,12583.109851
10.0,10,12583.437691
-1.0,5,12583.59581
-1.318719,6,12598.026226
10.0,10,12598.321037
9.0,9,12598.511247
-2.0,4,12598.604922
9.0,9,12598.863552
10.0,10,12599.20126
10.0,10,12599.407464
10.0,10,12599.767073
9.0,9,12599.918582
-0.57992,5,12600.06565
-0.299923,5,12600.232682
-1.0,5,12600.371891
9.0,9,12600.551756
10.0,10,12600.828252
10.0,10,12601.077174
-1.0,5,12601.262393
2.0,8,12601.469917
9.0,9,12601.731977
10.0,10,12601.919341
10.0,10,12602.221921
8.0,8,12602.53145
-5.0,1,12602.575149
0.0,6,12602.739754
-2.0,4,12602.921635
0.0,6,12603.115234
9.0,9,12603.388975
10.0,10,12603.657636
10.0,10,12603.941271
0.0,6,12604.198175
-1.84084,4,12604.364156
10.0,10,12604.696635
-1.0,5,12604.892701
8.0,8,12605.18684
0.0,6,12605.309691
0.0,6,12605.436011
10.0,10,12605.703554
-1.0,5,12605.880249
9.0,9,12606.011373
9.0,9,12606.267944
9.0,9,12606.485473
10.0,10,12606.704365
9.0,9,12606.992794
9.0,9,12607.285166
11.0,11,12607.614623
0.0,6,12607.818943
2.0,8,12608.128
9.0,9,12608.325183
10.0,10,12608.681412
9.0,9,12608.981635
-1.0,5,12609.111437
-3.0,3,12609.217464
9.0,9,12609.393034
9.0,9,12609.794843
0.0,5,12609.982304
0.158681,6,12610.146754
-1.0,5,12610.309276
0.420014,6,12610.521352
9.0,9,12610.874568
9.0,9,12611.150499
-1.0,5,12611.35412
0.0,6,12611.535804
0.0,5,12611.599345
-2.0,4,12611.748938
0.0,6,12611.968042
1.0,6,12612.220054
7.549949,10,12612.589097
9.0,9,12612.824532
-1.0,5,12612.980838
0.0,6,12613.161545
10.0,10,12627.675209
-2.0,4,12627.816011
9.0,9,12628.107648
9.0,9,12628.467603
-5.0,1,12628.517241
10.0,10,12628.777037
9.0,9,12629.048302
-2.0,4,12629.185042
9.0,9,12629.450076
9.0,9,12629.72475
-1.0,5,12629.88053
-0.841249,5,12630.003765
10.0,10,12630.248826
0.0,6,12630.513637
1.0,7,12630.69948
9.0,9,12631.108306
0.0,6,12631.354199
10.0,10,12631.633141
10.0,10,12631.954952
8.0,8,12632.151365
10.0,10,12632.356772
-2.0,4,12632.425114
-1.0,5,12632.559659
0.0,6,12632.731575
9.0,9,12632.903761
10.0,10,12633.205831
9.0,9,12633.444315
-1.0,5,12633.584831
9.0,9,12634.017253
0.0,5,12634.152239
0.0,6,12634.289929
0.0,5,12634.395566
9.0,9,12634.600082
9.0,9,12634.917463
-2.0,4,12635.016965
7.62673,10,12635.337051
9.0,9,12635.587365
11.0,11,12635.961169
-1.0,5,12636.159367
9.0,9,12636.406282
-0.299923,5,12636.595319
9.0,9,12636.83874
9.0,9,12637.129325
9.0,9,12637.526104
9.0,9,12637.740925
-1.0,5,12637.918273
9.0,9,12638.162788
9.0,9,12638.325049
0.0,6,12638.527303
0.0,6,12638.727862
-5.0,1,12638.773545
-0.299923,5,12638.895699
-3.0,3,12639.02521
-1.0,5,12639.208669
9.0,9,12639.388111
9.0,9,12639.627248
-1.84084,4,12639.786519
0.0,5,12639.962493
10.0,10,12640.258293
9.0,9,12640.504801
0.0,6,12640.706373
2.0,8,12640.941714
9.0,9,12641.307421
-1.0,5,12641.443575
0.0,6,12641.75035
10.0,10,12642.089547
-0.841249,5,12642.213556
0.0,5,12642.380854
9.0,9,12642.608748
1.0,7,12642.874112
9.0,9,12657.462654
9.0,9,12657.828016
9.0,9,12658.040771
0.0,6,12658.235932
0.0,6,12658.421918
-1.0,4,12658.534413
-1.57953,4,12658.655364
-1.0,5,12658.836418
9.0,9,12659.127026
0.0,6,12659.331173
9.0,9,12659.620593
0.0,5,12659.823846
1.158669,7,12660.027759
-2.0,4,12660.221199
9.0,9,12660.452284
-1.0,5,12660.630543
-1.0,5,12660.800777
0.0,6,12660.946998
9.0,9,12661.214689
8.0,8,12661.484101
8.0,9,12661.688513
10.0,10,12662.137763
9.0,9,12662.457924
8.0,8,12662.730077
9.0,9,12662.987018
9.0,9,12663.193901
10.0,10,12663.438275
8.0,8,12663.544716
8.0,8,12663.829706
0.0,6,12663.998257
9.0,9,12664.295945
10.0,10,12664.664066
0.0,6,12664.802545
-2.0,4,12664.9513
0.700013,6,12665.159021
10.0,10,12665.464142
9.0,9,12665.82163
10.0,10,12666.065853
0.0,6,12666.220154
-0.841249,5,12666.323742
0.420014,6,12666.655402
-2.0,4,12666.790337
9.0,9,12667.010636
9.0,9,12667.262126
9.0,9,12667.561759
-2.0,4,12667.73433
10.0,10,12668.090549
9.0,9,12668.348739
10.0,10,12668.613703
9.0,9,12668.919399
10.0,10,12669.278563
1.0,6,12669.408044
10.0,10,12669.621043
-0.57992,5,12669.817318
0.0,6,12669.971089
9.0,9,12670.298688
1.0,7,12670.574961
-1.0,4,12670.713828
9.0,9,12670.990535
9.0,9,12671.257426
9.0,9,12671.438044
-1.0,4,12671.61867
10.0,10,12671.953042
9.0,9,12672.16203
2.42,8,12672.435917
2.0,8,12672.756032
-0.57992,5,12672.946002
0.0,6,12673.072385
0.0,5,12673.220511
0.0,6,12673.388661
9.0,9,12687.716767
0.0,6,12687.947662
0.0,6,12688.089366
9.0,9,12688.448996
0.0,6,12688.644393
-1.0,5,12688.894538
9.0,9,12689.108432
-2.0,4,12689.305016
-5.0,1,12689.363324
-1.0,5,12689.533741
-1.0,5,12689.684941
10.0,10,12689.937199
10.0,10,12690.252982
9.0,9,12690.458041
9.0,9,12690.804722
0.0,6,12690.987348
-2.0,4,12691.185238
1.0,7,12691.363352
0.0,6,12691.528497
8.0,8,12691.745083
9.0,9,12692.027226
-0.299923,5,12692.203624
0.0,6,12692.445665
0.0,6,12692.616658
10.0,10,12693.041951
0.0,6,12693.214684
9.0,9,12693.50835
9.0,9,12693.739462
9.0,9,12693.959339
10.0,10,12694.277499
0.0,6,12694.461959
8.0,8,12694.639469
9.0,9,12695.009248
0.158681,6,12695.196747
9.0,9,12695.430691
10.0,10,12695.732843
9.0,9,12696.073867
0.158681,6,12696.22322
-0.841249,5,12696.335532
-1.299552,4,12696.463688
9.0,9,12696.635061
-1.0,5,12696.76234
0.0,6,12697.048698
9.0,9,12697.2675
10.0,10,12697.552282
0.0,6,12697.698584
0.700013,6,12697.858885
10.0,10,12698.166054
9.0,9,12698.368329
0.0,6,12698.54279
0.0,6,12698.73186
9.0,9,12699.027983
10.0,10,12699.280587
10.0,10,12699.602101
-1.0,4,12699.735309
9.0,9,12699.903389
0.0,6,12700.057629
0.420014,6,12700.260675
9.0,9,12700.519292
9.0,9,12700.811325
8.0,8,12701.095583
9.0,9,12701.280687
8.0,8,12701.424943
0.0,6,12701.685571
-2.0,4,12701.783501
0.0,6,12701.930553
9.0,9,12702.256932
-1.0,5,12702.439325
-0.299923,5,12702.530621
-1.0,5,12702.724253
8.0,8,12702.951233
9.0,9,12717.421457
0.0,6,12717.678609
-1.0,5,12717.780216
10.0,10,12717.989353
10.0,10,12718.250117
0.0,5,12718.343489
0.0,6,12718.530568
10.0,10,12718.739859
0.0,6,12718.921357
-1.0,5,12719.04106
-0.57992,5,12719.206562
9.0,9,12719.423184
-1.0,5,12719.518637
2.0,8,12719.771872
0.0,6,12719.974642
9.0,10,12720.23728
8.0,8,12720.417852
10.0,10,12720.733661
-1.0,5,12720.870917
0.0,6,12721.044084
0.0,6,12721.251022
9.0,9,12721.460323
10.0,10,12721.792632
0.0,6,12721.921064
0.0,6,12722.0289
9.0,9,12722.210249
9.0,9,12722.443647
9.0,9,12722.706829
-0.299923,5,12722.84415
0.0,5,12722.986103
1.0,7,12723.142727
-1.0,5,12723.300058
0.0,5,12723.444871
-2.0,4,12723.619699
-1.0,5,12723.833039
9.0,9,12724.044394
10.0,10,12724.368202
9.0,9,12724.590479
0.0,6,12724.76627
0.0,6,12724.939331
9.0,9,12725.202593
0.0,5,12725.357874
9.0,9,12725.560592
10.0,10,12725.897232
0.158681,6,12726.127763
9.0,9,12726.410731
9.0,9,12726.630786
9.0,9,12727.009431
9.0,9,12727.277677
9.0,9,12727.491842
9.0,9,12727.725605
0.0,6,12727.842739
10.0,10,12728.179306
10.0,10,12728.482134
9.0,9,12728.810926
8.0,8,12729.04836
9.0,9,12729.28107
11.0,11,12729.622943
-1.0,5,12729.87498
0.0,6,12730.038124
2.7,8,12730.299569
9.0,9,12730.52013
9.0,9,12731.001334
1.0,7,12731.362467
0.0,6,12731.587789
-3.0,3,12731.636317
9.0,9,12731.860155
10.0,10,12732.183872
9.0,9,12746.409905
10.0,10,12746.727507
9.0,9,12746.913883
10.0,10,12747.233264
0.0,6,12747.395808
0.0,6,12747.582713
-1.0,5,12747.781369
9.0,9,12747.957818
9.0,9,12748.205748
8.0,8,12748.459192
10.0,10,12748.748629
-0.299923,5,12748.864183
9.0,9,12749.168069
1.0,6,12749.423913
9.0,9,12749.632749
10.0,10,12749.854887
0.0,6,12750.033907
9.0,9,12750.279453
10.0,10,12750.512779
-1.0,5,12750.804824
1.0,7,12751.047197
9.0,9,12751.199195
-1.0,5,12751.426794
10.0,10,12751.808678
9.0,9,12752.033571
-1.0,5,12752.186094
1.0,7,12752.357627
9.0,9,12752.746755
0.0,5,12752.912995
11.0,11,12753.362224
9.0,9,12753.619414
9.0,9,12753.912687
1.0,7,12754.085004
0.0,6,12754.271772
0.420014,6,12754.571474
9.0,9,12754.887492
0.0,5,12755.020789
0.0,5,12755.176251
1.0,7,12755.397947
8.0,8,12755.607368
8.0,8,12755.969722
10.0,10,12756.279761
-1.57953,4,12756.466652
9.0,9,12756.746043
-1.0,5,12756.848167
0.0,6,12757.045187
0.0,5,12757.161992
0.0,6,12757.331998
8.0,8,12757.525747
8.0,8,12757.753902
0.0,6,12757.923971
10.0,10,12758.165323
9.0,9,12758.441998
10.0,10,12758.754261
10.0,10,12759.120114
0.0,6,12759.353352
-1.0,5,12759.540602
-2.0,4,12759.687393
9.0,9,12759.918738
-0.841249,5,12760.149307
9.0,9,12760.415784
-0.841249,5,12760.554833
9.0,9,12760.946458
0.0,5,12761.081383
10.0,10,12761.323853
-1.0,5,12761.432862
10.0,10,12761.668219
0.0,5,12761.773345
9.0,9,12776.359478
-1.0,5,12776.522504
0.0,6,12776.737352
0.0,6,12776.995491
-1.0,5,12777.23771
9.0,9,12777.529086
9.0,9,12777.855984
2.0,8,12778.002927
9.0,9,12778.333281
0.0,6,12778.54221
9.0,9,12778.951969
0.0,6,12779.029822
10.0,10,12779.272224
9.0,9,12779.667554
0.0,6,12779.866118
0.0,6,12780.116146
0.0,5,12780.277817
1.0,7,12780.61803
10.0,10,12780.907167
-0.299923,5,12781.007135
10.0,10,12781.370584
0.0,6,12781.515444
-2.0,4,12781.645068
10.0,10,12781.898132
0.0,5,12781.997067
-5.0,1,12782.053775
0.0,6,12782.220308
0.0,5,12782.375749
0.158681,6,12782.53414
1.0,7,12782.726323
-1.0,5,12782.824703
10.0,10,12783.056962
10.0,10,12783.401231
9.0,9,12783.623979
0.0,5,12783.779108
9.0,9,12784.028956
0.0,6,12784.259715
4.0,5,12784.489581
9.0,9,12784.836742
-1.84084,4,12785.018354
0.0,6,12785.258696
0.0,6,12785.487314
9.0,9,12785.804571
9.0,9,12786.151616
0.0,6,12786.249819
-1.84084,4,12786.378698
10.0,10,12786.750199
10.0,10,12787.072086
0.0,6,12787.29691
-0.373185,6,12787.487069
10.0,10,12787.817897
-0.841249,5,12787.953667
-4.742421,1,12787.999138
-0.841249,5,12788.157199
10.0,10,12788.514691
10.0,10,12788.804228
10.0,10,12789.058564
9.0,9,12789.287199
9.0,9,12789.59921
10.0,10,12790.023538
-1.0,5,12790.245905
-1.0,5,12790.45537
8.0,8,12790.636072
0.0,6,12790.940171
9.0,9,12791.206603
9.0,9,12791.510402
10.0,10,12791.776472
9.0,9,12791.983651
0.0,6,12792.147025
-1.0,5,12792.247875
0.700013,6,12792.469412
-1.0,5,12792.62885
9.0,9,12807.046654
10.0,10,12807.298889
0.0,5,12807.461836
9.0,9,12807.694106
0.0,6,12807.911006
10.0,10,12808.131963
-1.0,5,12808.35324
9.0,9,12808.694728
0.0,6,12808.937717
0.0,6,12809.122739
-1.0,5,12809.28257
8.0,8,12809.416592
0.420014,6,12809.725926
10.0,10,12809.976475
9.0,9,12810.219561
0.0,5,12810.354505
10.0,10,12810.771773
-2.0,4,12810.896202
1.0,7,12811.079623
9.0,9,12811.383699
0.0,6,12811.544847
9.0,9,12811.75267
10.0,10,12812.046904
9.0,9,12812.327045
-1.0,5,12812.484726
0.0,6,12812.677095
9.0,9,12812.814987
9.0,9,12813.084437
0.0,6,12813.281851
10.0,10,12813.642371
0.0,6,12813.829247
-1.0,5,12814.00869
-1.0,5,12814.167831
9.0,9,12814.450609
0.0,6,12814.679091
0.0,6,12814.821174
-1.299552,4,12814.950453
-1.0,5,12815.109315
9.0,9,12815.385208
9.0,9,12815.638877
-5.0,1,12815.71323
0.0,6,12815.923735
10.0,10,12816.303823
0.0,5,12816.513347
-1.0,5,12816.695876
0.0,6,12816.914669
-2.0,4,12817.09054
-1.0,5,12817.22245
0.0,6,12817.475413
0.0,6,12817.703616
9.0,9,12817.92312
9.0,9,12818.213016
9.0,9,12818.477103
0.0,6,12818.736778
10.0,10,12819.156452
10.0,10,12819.408175
0.0,6,12819.577334
9.0,9,12819.885427
8.0,8,12820.095541
0.0,5,12820.242504
-1.0,5,12820.44691
8.0,8,12820.639836
9.0,9,12820.966379
9.0,9,12821.25137
3.0,8,12821.514432
10.0,10,12821.693081
9.0,9,12822.042
10.0,10,12822.325987
9.0,9,12822.554269
-0.299923,5,12822.692972
-1.0,5,12822.892036
9.0,9,12837.388
9.0,9,12837.701244
0.0,6,12837.942347
0.0,6,12838.093721
-1.0,5,12838.317652
9.0,9,12838.620614
-1.57953,4,12838.705383
10.0,10,12838.999224
9.0,9,12839.213447
1.0,7,12839.351455
0.0,6,12839.543414
10.0,10,12839.860229
0.0,6,12840.061164
9.0,9,12840.301391
-1.0,5,12840.416435
0.0,6,12840.597394
10.0,10,12840.843003
9.0,9,12841.014305
9.0,9,12841.255167
0.0,6,12841.470899
9.0,9,12841.692851
10.0,10,12842.024273
9.0,9,12842.278945
8.0,8,12842.529234
9.0,9,12842.91095
9.0,9,12843.199955
0.0,6,12843.37662
10.0,10,12843.681084
0.0,5,12843.84684
9.0,9,12844.288096
-1.0,5,12844.402472
0.0,6,12844.577302
9.0,9,12844.852254
10.0,10,12845.185168
-1.0,5,12845.334222
0.0,6,12845.576488
9.0,9,12845.90497
-1.0,5,12846.10796
9.0,9,12846.3568
9.0,9,12846.724816
8.0,8,12846.974137
10.0,10,12847.183269
3.0,9,12847.382029
9.0,9,12847.739192
-1.0,5,12847.89441
9.0,9,12848.22394
0.0,6,12848.530623
9.0,9,12848.796786
9.0,9,12849.017357
-1.0,5,12849.216906
10.0,10,12849.580236
10.0,10,12849.909155
-2.0,4,12850.032795
10.0,10,12850.282861
8.615844,10,12850.583488
-1.0,5,12850.731233
9.0,9,12851.002535
9.0,9,12851.412583
9.0,9,12851.601678
10.0,10,12852.008273
0.0,5,12852.110265
10.0,10,12852.384473
1.0,7,12852.657973
8.0,8,12852.891628
-1.0,5,12853.088268
10.0,10,12867.454176
0.0,5,12867.651895
9.0,9,12867.857181
0.0,5,12868.00502
1.0,7,12868.230953
9.0,9,12868.592928
-1.0,5,12868.756228
9.0,9,12869.046693
10.0,10,12869.290396
10.0,10,12869.742397
9.0,9,12870.021945
9.0,9,12870.252674
9.0,9,12870.555432
-1.0,5,12870.718016
-1.0,4,12870.868603
0.0,6,12871.183352
-1.0,5,12871.382651
0.0,6,12871.642903
-0.31878,7,12871.813073
9.0,9,12872.060065
9.0,9,12872.482396
-1.57953,4,12872.621962
-0.299923,5,12872.736451
1.0,7,12872.876541
0.0,6,12873.107777
-1.0,5,12873.31476
1.0,7,12873.561723
10.0,10,12873.963825
-0.57992,5,12874.113761
10.0,10,12874.365089
-2.0,4,12874.544782
5.0,6,12874.815047
10.0,10,12875.180518
10.0,10,12875.38252
0.0,6,12875.723449
-1.0,5,12875.917772
9.0,9,12876.194621
8.0,8,12876.314129
9.0,9,12876.629313
9.0,9,12876.786399
10.0,10,12877.062925
-0.299923,5,12877.208182
0.0,6,12877.4354
0.0,6,12877.614765
0.0,6,12877.76063
3.0,9,12878.105292
9.0,9,12878.489983
9.0,9,12878.741655
-0.841249,5,12878.944982
9.0,9,12879.172093
0.0,6,12879.472319
9.0,9,12879.696131
9.0,9,12880.060764
9.0,9,12880.349185
-1.84084,4,12880.476597
10.0,10,12880.845432
-1.0,5,12881.001674
0.0,6,12881.142865
9.0,9,12881.425982
10.0,10,12881.65543
-0.57992,5,12881.84352
10.0,10,12882.233406
-1.0,5,12882.383203
10.0,10,12882.633125
9.0,9,12882.967968
-1.0,5,12883.126385
0.0,5,12883.274865
0.0,6,12883.49205
0.0,6,12883.721354
9.0,9,12884.001866
9.0,9,12898.409234
10.0,10,12898.710391
9.0,9,12898.917478
0.0,5,12899.073698
9.0,9,12899.39154
0.158681,6,12899.535207
10.0,10,12899.869838
0.0,5,12899.99602
10.0,10,12900.417229
2.0,8,12900.616166
9.0,9,12900.852741
10.0,10,12901.077341
1.0,7,12901.248751
-0.57992,5,12901.409708
-1.0,5,12901.588868
0.0,6,12901.811316
0.158681,6,12902.002828
9.0,9,12902.316855
9.0,9,12902.570189
0.0,6,12902.722349
-1.0,5,12902.853049
-0.841249,5,12903.054237
0.0,6,12903.227965
9.0,9,12903.521119
-0.299923,5,12903.713067
10.0,10,12903.985667
0.0,6,12904.1784
0.0,6,12904.433179
10.0,10,12904.701411
9.0,9,12905.010423
0.0,6,12905.235908
0.158681,6,12905.366224
0.0,5,12905.465826
0.0,6,12905.606833
9.0,9,12905.827598
-1.0,5,12905.928954
9.0,9,12906.214548
9.0,9,12906.453992
-0.841249,5,12906.636024
0.0,6,12906.843403
1.0,6,12907.039268
8.0,8,12907.339064
10.0,10,12907.658073
9.0,9,12907.807231
10.0,10,12908.026939
0.0,5,12908.212252
0.0,6,12908.443797
0.0,6,12908.648
0.0,6,12908.799799
9.0,9,12909.109767
0.0,6,12909.247755
8.0,8,12909.552333
0.0,5,12909.78024
-1.0,5,12909.946185
7.562943,10,12910.158558
0.0,6,12910.342127
9.0,9,12910.619054
0.0,6,12910.794712
9.0,9,12911.087246
-0.841249,5,12911.263948
9.0,9,12911.486929
10.0,10,12911.950654
9.0,9,12912.225103
-1.0,5,12912.411486
9.0,9,12912.812475
-1.0,5,12912.996618
-1.0,4,12913.112
9.0,9,12913.334919
9.0,9,12913.626966
0.0,6,12913.866686
10.0,10,12914.266635
10.0,10,12928.64512
9.0,9,12928.984723
1.0,7,12929.194676
8.0,8,12929.469241
9.0,9,12929.633028
9.0,9,12929.893391
9.0,9,12930.155309
2.0,8,12930.386736
9.0,9,12930.589411
10.0,10,12930.802814
-2.0,4,12930.948784
9.0,9,12931.187711
8.617423,10,12931.622468
10.0,10,12931.854652
0.158681,6,12932.10348
9.0,9,12932.359299
0.0,6,12932.529634
9.0,9,12932.695511
9.0,9,12933.111984
9.0,9,12933.416325
9.0,9,12933.626528
9.0,9,12933.921591
0.0,6,12934.061364
9.0,9,12934.294477
9.0,9,12934.564969
0.0,6,12934.718355
8.0,8,12934.86207
8.0,8,12935.144749
9.0,9,12935.359522
0.0,6,12935.547355
0.0,6,12935.756162
-1.0,5,12935.977183
0.0,6,12936.170413
9.0,9,12936.342449
9.0,9,12936.510496
9.0,9,12936.723879
9.0,9,12936.993615
8.681208,10,12937.242717
9.0,9,12937.505418
-1.0,5,12937.648123
-5.0,1,12937.706652
9.0,9,12938.060973
9.0,9,12938.27579
9.0,9,12938.507994
9.0,9,12938.796469
9.0,9,12939.121968
1.0,7,12939.356173
0.0,6,12939.498113
9.0,9,12939.795758
10.0,10,12940.050697
9.0,9,12940.3387
9.0,9,12940.613166
-1.0,5,12940.861668
10.0,10,12941.140831
9.0,9,12941.366272
0.0,6,12941.504593
-1.0,4,12941.641617
8.617423,10,12941.915997
11.0,11,12942.216695
9.0,9,12942.465689
9.0,9,12942.704243
0.0,6,12942.863048
0.0,6,12943.008283
10.0,10,12957.532103
9.0,9,12957.758059
9.0,9,12958.005059
0.0,6,12958.133406
-2.0,4,12958.314875
0.0,6,12958.54061
-1.0,5,12958.73264
10.0,10,12959.108139
-1.0,5,12959.271384
10.0,10,12959.441847
9.0,9,12959.677294
9.0,9,12959.943303
-0.299923,5,12960.072383
9.0,9,12960.314134
9.0,9,12960.537116
10.0,10,12960.69756
9.0,9,12960.977593
8.0,8,12961.14296
8.0,8,12961.350087
0.0,6,12961.559324
9.0,9,12961.936505
0.0,6,12962.095086
-5.0,1,12962.140618
-1.0,5,12962.275301
9.0,9,12962.66485
9.0,9,12962.817382
0.0,5,12962.973446
0.700013,6,12963.164515
9.0,9,12963.418046
1.0,7,12963.619058
0.0,6,12963.802038
9.0,9,12964.147289
9.0,9,12964.404926
3.158667,9,12964.708271
9.0,9,12964.9712
10.0,10,12965.18912
0.158681,6,12965.442066
-1.84084,4,12965.552543
-1.299552,4,12965.651422
8.0,8,12965.818623
-0.299923,5,12965.997773
9.0,9,12966.247854
9.0,9,12966.442009
9.0,9,12966.744919
-1.0,5,12966.928398
1.0,6,12967.130826
-5.0,1,12967.203611
9.0,9,12967.39856
9.0,9,12967.74087
9.0,9,12968.028309
0.0,6,12968.154313
0.0,6,12968.287555
9.0,9,12968.6289
1.0,7,12968.902613
-1.84084,4,12969.075344
0.0,6,12969.308091
0.0,6,12969.461552
9.0,9,12969.707583
-0.57992,5,12969.894343
0.0,6,12970.028306
1.0,7,12970.392166
9.0,10,12970.736988
0.0,6,12970.902082
0.0,6,12971.131413
9.0,9,12971.391037
10.0,10,12971.708565
8.0,8,12971.998617
9.0,9,12972.199907
9.0,9,12972.434487
10.0,10,12972.789531
8.0,8,12987.156947
-1.0,5,12987.36979
0.700013,6,12987.533565
0.0,5,12987.709324
-0.841249,5,12987.869723
9.0,9,12988.172969
-0.299923,5,12988.27194
-0.299923,5,12988.538057
-1.0,5,12988.647759
-1.0,5,12988.848381
-0.299923,5,12988.996763
10.0,10,12989.368169
9.0,9,12989.614789
9.0,9,12989.927934
-2.0,4,12990.120887
-1.84084,4,12990.254468
10.0,10,12990.522133
-0.841249,5,12990.668877
10.0,10,12991.044814
1.0,7,12991.307865
10.0,10,12991.604751
-1.0,5,12991.794229
9.0,9,12992.020503
1.0,7,12992.263207
-0.57992,5,12992.436486
-2.0,4,12992.560539
9.0,9,12992.863326
3.0,9,12993.224964
9.0,9,12993.45509
-2.0,4,12993.579857
10.0,10,12993.88261
9.0,9,12994.27655
9.0,9,12994.433855
-1.84084,4,12994.531627
9.0,9,12994.792723
-1.299552,4,12994.904095
-0.57992,5,12995.122613
10.0,10,12995.39281
0.0,6,12995.627339
-1.0,5,12995.768379
1.0,7,12995.931744
9.0,9,12996.272482
11.0,11,12996.616196
8.0,8,12996.850566
9.0,9,12997.113954
-1.0,5,12997.252362
9.0,9,12997.522541
10.0,10,12997.748846
-1.0,4,12997.861422
0.0,6,12998.047014
10.0,10,12998.373369
0.0,6,12998.673147
0.0,6,12998.833515
10.0,10,12998.978666
10.0,10,12999.194689
-1.0,5,12999.343086
9.0,9,12999.647924
9.0,9,12999.866029
-0.299923,5,12999.988751
0.158681,6,13000.202645
-1.0,5,13000.35992
10.0,10,13000.742745
-1.0,5,13000.903432
9.0,9,13001.176827
9.0,9,13001.509892
9.0,9,13001.707858
10.0,10,13001.89077
-2.29738,3,13001.991382
8.0,8,13002.185871
0.0,5,13002.349247
9.0,9,13002.571217
-1.0,5,13002.680354
10.0,10,13017.245427
-2.0,4,13017.43928
10.0,10,13017.784919
0.0,6,13018.012793
0.0,6,13018.226164
10.0,10,13018.568704
-2.0,4,13018.69314
9.0,9,13018.939693
9.0,9,13019.181948
9.0,9,13019.501156
10.0,10,13019.778005
10.0,10,13020.071434
9.0,9,13020.376575
0.0,6,13020.52972
0.0,6,13020.742702
9.0,9,13020.953924
9.0,9,13021.193436
0.0,6,13021.462685
-1.0,5,13021.563947
-5.0,1,13021.598066
1.0,7,13021.795829
-1.0,5,13021.937526
8.0,8,13022.208139
-2.0,4,13022.364305
9.0,9,13022.651362
1.0,7,13022.823438
0.0,6,13023.037204
0.0,6,13023.144026
-0.841249,5,13023.348889
10.0,10,13023.618575
-0.841249,5,13023.802231
8.0,8,13024.079407
10.0,10,13024.293527
10.0,10,13024.63159
10.0,10,13024.841054
9.0,9,13025.11916
-1.0,5,13025.274053
-0.57992,5,13025.454469
0.0,6,13025.608218
-1.0,5,13025.739246
0.0,6,13025.942979
-1.57953,4,13026.081137
0.0,6,13026.237636
-2.0,4,13026.407461
-1.0,5,13026.528211
9.0,9,13026.704046
-1.0,5,13026.876673
-1.0,5,13027.057339
0.0,6,13027.161749
0.0,6,13027.329814
-1.0,4,13027.450463
9.0,9,13027.822495
9.0,9,13028.019593
9.0,9,13028.271063
0.0,6,13028.526656
10.0,10,13028.784147
-0.299923,5,13028.859308
10.0,10,13029.26316
8.0,8,13029.478196
8.0,8,13029.608257
8.0,8,13029.916707
10.0,10,13030.128781
9.0,9,13030.425157
9.0,9,13030.793045
10.0,10,13030.986271
0.0,6,13031.152732
9.0,9,13031.401386
-0.57992,5,13031.583994
0.0,6,13031.795702
0.0,6,13031.945529
-1.0,5,13032.126608
0.0,5,13032.353271
10.0,10,13046.987919
-1.0,5,13047.093851
-1.0,5,13047.30238
-1.0,5,13047.500249
-1.57953,4,13047.662559
9.0,9,13047.935889
10.0,10,13048.373842
-2.0,4,13048.532994
0.0,6,13048.824584
0.0,6,13049.01346
9.0,9,13049.301972
0.0,6,13049.532017
9.0,9,13049.802182
0.0,5,13049.961022
-1.84084,4,13050.085567
1.0,7,13050.257596
10.0,10,13050.746517
9.0,9,13050.903788
8.616025,10,13051.133887
0.0,6,13051.403717
-1.0,5,13051.53254
0.0,6,13051.679482
9.0,9,13051.968905
10.0,10,13052.213446
-2.0,4,13052.36732
0.0,6,13052.612368
9.0,9,13053.037421
9.0,9,13053.54369
0.158681,6,13053.68544
10.0,10,13054.055663
0.158681,6,13054.259359
