#{"t_start": 1765078893.5571158, "env_id": "merge-v0"}
r,l,t
28.869087,36,632.401412
28.869087,36,632.646064
28.869087,36,632.886032
28.869087,36,633.125002
24.058618,36,633.381316
23.958618,36,633.644237
23.958618,36,633.899439
28.368339,35,634.144068
24.358618,36,634.392017
28.869087,36,634.636849
24.458618,36,634.859379
28.869087,36,635.125832
22.733499,29,635.327362
28.869087,36,635.563197
28.869087,36,635.806256
23.908618,36,636.088202
23.660871,35,637.088106
24.108618,36,637.331017
24.358618,36,637.585578
23.958618,36,637.811776
26.200033,36,638.083855
28.969087,36,638.370556
29.069087,36,638.651351
28.869087,36,638.881981
29.069087,36,639.107925
23.958618,36,639.344756
28.869087,36,639.578443
21.955013,30,639.790913
23.958618,36,640.011813
24.158618,36,640.278731
27.969087,35,640.573842
28.469087,36,640.794421
24.358618,36,641.024265
23.908618,36,641.245741
27.769087,36,641.484697
27.919087,36,641.772341
28.669087,36,642.03252
29.069087,36,642.324238
23.958618,36,642.568924
24.208618,36,642.823057
24.158618,36,643.120328
28.869087,36,643.340602
28.869087,36,643.569357
24.358618,36,643.815873
23.958618,36,644.074186
28.169087,36,644.316447
26.300033,36,644.54993
29.125181,36,644.800149
29.069087,36,645.029351
28.869087,36,645.309269
24.358618,36,645.534363
28.869087,36,645.75812
24.358618,36,646.010342
23.908618,36,646.273087
28.869087,36,646.509535
29.069086,36,646.772931
24.058618,36,647.074785
24.558618,36,647.344559
28.869087,36,647.625911
26.633499,34,647.866113
28.869087,36,648.105075
24.358618,36,648.270632
28.965391,36,648.477629
17.333499,22,648.595859
28.969087,36,648.768024
24.158618,36,648.95719
28.969087,36,649.157916
28.419087,36,649.33975
28.869087,36,649.51912
24.358618,36,649.712453
23.958618,36,649.897726
24.358618,36,650.066566
24.358618,36,650.25962
24.358618,36,650.957059
23.908618,36,651.178068
28.869087,36,651.359044
28.869087,36,651.54156
28.469087,36,651.736025
24.014772,36,651.953919
28.869087,36,652.125868
28.369087,35,652.360426
23.958618,36,652.5486
17.38129,22,652.662889
28.569087,36,652.844045
24.058618,36,653.038855
25.894302,33,653.215738
28.869087,36,653.415889
28.869087,36,653.598034
23.858618,36,653.801254
28.019087,35,654.028687
28.869087,36,654.212306
23.958618,36,654.38001
28.869087,36,654.564784
28.869087,36,654.779171
29.069082,36,654.959628
28.869087,36,655.142176
28.869087,36,655.320201
28.869087,36,655.491452
24.358618,36,655.669723
29.069087,36,655.856363
28.769087,36,656.040006
28.969087,36,656.207682
28.369075,35,656.397102
23.958618,36,656.5909
29.069087,36,656.766797
24.358618,36,656.981773
23.858618,36,657.177786
28.869087,36,657.388867
24.358618,36,657.578454
28.869087,36,657.76355
28.869087,36,657.982145
28.869087,36,658.193707
24.358618,36,658.380141
23.958618,36,658.570313
23.908618,36,658.741029
24.553302,36,658.979846
23.958618,36,659.203681
28.869087,36,659.451721
24.358618,36,659.674676
23.958618,36,659.932491
26.44242,34,660.213686
28.869087,36,660.440958
24.108618,36,660.68626
28.369087,35,660.9919
28.869087,36,661.262024
23.908618,36,661.524951
23.814063,36,661.780138
24.457908,36,662.033662
28.869087,36,662.315366
24.308618,36,662.576503
24.408618,36,662.887637
24.158618,36,663.848415
28.869087,36,664.12315
28.575241,36,664.383246
28.869087,36,664.621288
28.869087,36,664.899981
28.869087,36,665.14769
28.869087,36,665.387447
24.108618,36,665.622077
23.958618,36,665.876967
24.258618,36,666.145698
24.058618,36,666.399988
28.869087,36,666.647627
28.469087,36,666.879154
24.158618,36,667.129144
28.869087,36,667.389048
28.869087,36,667.634861
28.669087,36,667.862289
25.852385,33,668.104651
28.469087,36,668.359792
28.369087,36,668.647618
24.458482,36,668.913652
29.006016,36,669.156717
24.358618,36,669.379144
29.069087,36,669.60338
24.358618,36,669.847818
28.869087,36,670.103442
24.058618,36,670.390965
23.958618,36,670.650364
23.958618,36,670.914949
28.869087,36,671.157194
23.908618,36,671.403423
28.869087,36,671.631257
24.058618,36,671.885136
28.469087,36,672.189058
28.969061,36,672.426927
28.869087,36,672.665068
29.069087,36,672.975644
23.958618,36,673.241925
23.908618,36,673.491765
28.369087,35,673.757023
23.958618,36,674.009721
28.869087,36,674.241786
29.125241,36,674.484933
24.008618,36,674.735692
23.958618,36,674.970306
28.869087,36,675.259269
24.008618,36,675.501996
28.949862,36,675.749021
24.258618,36,676.000215
24.158618,36,676.251374
24.058618,36,676.51078
24.358618,36,676.740934
23.958618,36,677.00825
28.869087,36,677.247191
28.869087,36,677.509334
24.258618,36,677.812078
28.965391,36,678.056627
28.869087,36,679.089402
26.769087,34,679.336106
28.869087,36,679.584961
24.158422,36,679.812142
24.108618,36,680.099074
27.267531,36,680.33694
23.958618,36,680.591107
26.688977,36,680.862715
28.368775,35,681.153715
24.458607,36,681.377645
28.969087,36,681.641459
21.256568,29,681.873561
28.869087,36,682.115534
29.069087,36,682.33931
23.560871,35,682.564857
29.069087,36,682.863745
28.869087,36,683.143197
28.369087,36,683.443176
28.869087,36,683.687296
28.869087,36,683.931248
24.358618,36,684.142213
23.908618,36,684.329676
23.71087,35,684.548892
27.967531,36,684.742308
29.069087,36,685.023193
28.469087,36,685.197699
23.958618,36,685.392007
24.458592,36,685.564777
28.925241,36,685.740279
28.469087,36,685.918108
24.358618,36,686.109609
28.869087,36,686.286835
24.358618,36,686.452708
23.858618,36,686.644722
28.869087,36,686.826637
24.358618,36,687.001459
28.567466,36,687.217478
28.869087,36,687.405319
28.969087,36,687.57687
24.258618,36,687.764956
28.869087,36,687.946719
28.969082,36,688.127149
23.908618,36,688.31377
24.058618,36,688.506511
24.358618,36,688.695594
24.369087,31,688.862006
24.358618,36,689.050948
28.819087,36,689.226306
26.706568,36,689.422943
23.958618,36,689.596838
23.989393,36,689.816539
24.358618,36,689.977812
24.458482,36,690.165437
28.469087,36,690.35733
23.958618,36,690.545161
24.358618,36,690.714579
28.619087,36,690.963144
23.958618,36,691.652052
28.869087,36,691.83404
24.558618,36,692.015887
24.358618,36,692.185724
24.358618,36,692.358154
24.458618,36,692.554002
24.414772,36,692.724856
28.869087,36,692.904537
29.069087,36,693.082101
24.358618,36,693.247634
24.358618,36,693.417924
28.869087,36,693.594299
28.869087,36,693.770985
28.869087,36,693.985211
28.869087,36,694.163928
28.869087,36,694.335477
28.869087,36,694.542429
28.869087,36,694.72643
24.358618,36,694.974803
24.358618,36,695.207197
23.838961,30,695.439827
28.869087,36,695.686146
28.869087,36,695.937168
28.869087,36,696.170195
28.869087,36,696.400781
29.069087,36,696.637521
28.560657,36,696.907868
28.869087,36,697.143653
24.008618,36,697.401028
29.069087,36,697.713448
28.869087,36,697.950595
28.869087,36,698.205655
28.965391,36,698.454682
28.869087,36,698.698474
23.958618,36,698.949617
28.869087,36,699.231106
28.869087,36,699.474295
28.869087,36,699.722337
28.869087,36,699.984564
29.06377,36,700.242921
24.358618,36,700.496159
23.908618,36,700.750901
24.358618,36,701.013037
24.358618,36,701.254744
23.958618,36,701.513985
28.968775,36,701.757166
24.358618,36,701.98325
23.958618,36,702.240731
28.869087,36,702.486956
28.869087,36,702.719242
29.060657,36,702.954238
23.908618,36,703.205788
28.869087,36,703.455032
23.908618,36,703.753044
28.869087,36,703.995758
28.869087,36,704.2412
23.958618,36,704.498759
28.869087,36,705.4842
28.869087,36,705.721428
28.869087,36,705.959064
24.358618,36,706.220274
23.908618,36,706.493079
28.869087,36,706.745822
28.869087,36,706.990661
28.869087,36,707.237473
28.869087,36,707.476641
28.869087,36,707.723085
28.869087,36,707.999777
23.958618,36,708.257385
24.358618,36,708.514288
24.358618,36,708.763493
28.869087,36,709.011851
24.158618,36,709.244977
28.869087,36,709.489333
24.208618,36,709.750523
28.869087,36,710.000621
28.869087,36,710.288772
28.869087,36,710.575049
28.869087,36,710.814629
28.569087,36,711.083992
23.958618,36,711.31399
28.869087,36,711.584691
28.869087,36,711.837484
28.960657,36,712.080583
29.069087,36,712.365482
28.869087,36,712.607501
24.358618,36,712.864572
23.958618,36,713.125284
23.958618,36,713.370214
28.869087,36,713.607662
28.869087,36,713.840006
28.869087,36,714.071712
28.869087,36,714.300785
24.358618,36,714.553658
24.058618,36,714.80796
24.358618,36,715.076311
28.869087,36,715.319501
28.869087,36,715.553059
28.969087,36,715.795649
29.069087,36,716.129356
24.358702,31,716.345642
28.869087,36,716.603974
28.869087,36,716.875137
24.358618,36,717.103103
23.958618,36,717.334228
24.008618,36,717.592908
29.069087,36,717.867064
24.458618,36,718.133691
28.469087,35,718.397364
28.869087,36,718.63017
24.554922,36,718.878853
24.358618,36,719.101627
24.058618,36,719.350747
28.969087,36,719.590249
24.158618,36,720.426343
24.358618,36,720.650375
29.141427,36,720.844954
28.469087,35,721.099711
23.908618,36,721.298336
23.958618,36,721.485819
24.358618,36,721.659355
28.869087,36,721.830174
24.208618,36,722.023755
26.633499,34,722.203455
28.819087,36,722.425282
23.958618,36,722.609115
27.238977,36,722.806339
29.069087,36,722.989075
28.869087,36,723.177344
23.958618,36,723.346862
28.869087,36,723.526572
28.869087,36,723.708512
23.958618,36,723.906137
26.569087,34,724.076942
29.069087,36,724.251913
28.869087,36,724.436056
28.869087,36,724.606148
28.969087,36,724.821759
23.508618,36,725.017741
23.958618,36,725.216608
28.819087,36,725.424857
28.869087,36,725.604374
28.869087,36,725.774021
23.958618,36,725.965427
24.058618,36,726.156222
24.108618,36,726.376293
24.233499,31,726.55311
28.869087,36,726.736831
28.869087,36,726.921959
28.869087,36,727.1152
28.869087,36,727.324751
24.258618,36,727.511233
28.869087,36,727.686432
24.508618,36,727.878846
23.958618,36,728.062852
28.869087,36,728.246483
23.958618,36,728.430319
28.869087,36,728.605457
28.869087,36,728.79116
24.358618,36,728.982337
24.058618,36,729.195151
28.869087,36,729.367951
24.008618,36,729.538803
28.869087,36,729.717823
28.869087,36,729.898879
29.069087,36,730.076134
24.358618,36,730.273832
24.358618,36,730.439489
24.108618,36,730.635353
28.869087,36,730.844399
28.968376,36,731.088418
24.358618,36,731.318759
24.308618,36,732.289599
28.869087,36,732.547034
24.358618,36,732.809163
29.068775,36,733.04922
28.469087,36,733.341679
28.869087,36,733.57622
28.869087,36,733.826589
23.958618,36,734.091777
24.308618,36,734.344316
28.869087,36,734.586083
24.308618,36,734.907077
28.369087,35,735.159707
23.908618,36,735.41757
28.869087,36,735.692857
28.869087,36,735.944047
23.760871,35,736.251452
27.969087,35,736.51467
24.414772,36,736.738554
28.925241,36,736.986909
28.869087,36,737.232909
28.469087,36,737.500899
28.369087,35,737.799432
24.158618,36,738.052639
24.458618,36,738.274508
28.869087,36,738.592675
27.488977,36,738.875778
28.869087,36,739.113002
24.358618,36,739.33939
28.869087,36,739.590176
23.958618,36,739.837692
25.033499,32,740.065615
28.869087,36,740.31688
28.869087,36,740.558201
23.958618,36,740.81335
24.358618,36,741.070732
24.358618,36,741.320247
24.008618,36,741.54297
23.958618,36,741.797722
23.958618,36,742.092843
24.358618,36,742.342026
24.014772,36,742.569258
24.108618,36,742.852469
28.869087,36,743.130045
24.058618,36,743.373133
28.869087,36,743.619959
28.36895,35,743.913358
28.869087,36,744.158295
28.869087,36,744.400224
28.869087,36,744.681607
28.841433,36,744.926794
24.158422,36,745.212825
23.958618,36,745.46989
28.869087,36,745.718703
28.969087,36,745.958886
24.358618,36,746.229125
28.969086,36,746.462184
28.869087,36,746.692394
24.108618,36,747.645728
28.469085,35,747.945228
28.869087,36,748.185275
24.208618,36,748.433794
28.368775,35,748.722282
28.869087,36,748.965954
24.108618,36,749.217536
28.869087,36,749.448623
24.208618,36,749.717915
28.869087,36,749.956997
28.869087,36,750.197626
28.869087,36,750.430498
23.958618,36,750.694789
29.069087,36,750.963799
29.069087,36,751.195882
29.069087,36,751.431695
24.358618,36,751.703011
28.869087,36,751.941509
24.008613,36,752.190506
23.908618,36,752.449337
24.358618,36,752.661772
28.769087,36,752.963335
29.068376,36,753.218672
29.069087,36,753.495613
28.469087,36,753.731919
28.869087,36,753.980554
28.719087,36,754.277735
28.869087,36,754.524311
29.069087,36,754.788841
24.358618,36,755.0165
24.358618,36,755.249437
28.469087,36,755.52642
28.869087,36,755.75556
23.958618,36,755.972846
23.958618,36,756.182745
28.869087,36,756.370701
23.958618,36,756.564389
24.308618,36,756.752949
24.358618,36,756.921916
24.558618,36,757.133904
29.069087,36,757.313921
28.869087,36,757.504055
24.558618,36,757.711504
18.969087,24,757.841543
29.069087,36,758.057372
28.969075,36,758.242221
23.958618,36,758.425432
24.358618,36,758.589236
24.208618,36,758.787024
28.869087,36,758.964379
29.069087,36,759.175946
28.869087,36,759.350917
24.058618,36,759.56772
28.469087,35,759.794991
23.958618,36,759.983537
28.469087,36,760.183338
28.869087,36,760.364817
23.958618,36,761.082211
23.908618,36,761.280196
24.328741,31,761.445233
24.208618,36,761.653595
23.958618,36,761.849606
28.869087,36,762.035929
24.11016,35,762.241248
28.968775,36,762.422867
24.358618,36,762.606312
28.469087,35,762.852316
28.469087,36,763.040361
28.96895,36,763.214581
24.358618,36,763.384833
28.869087,36,763.570542
23.958618,36,763.741425
28.469087,36,763.936508
23.110828,35,764.126718
24.258618,36,764.320929
26.400033,36,764.520163
28.869087,36,764.707161
24.458307,36,764.884673
24.272621,31,765.067278
23.989393,36,765.265131
28.869087,36,765.438712
28.869087,36,765.62178
24.358618,36,765.792677
28.469087,36,765.983578
28.869087,36,766.187274
24.008618,36,766.407464
24.358618,36,766.60397
24.358618,36,766.811035
24.358618,36,767.072349
24.060845,35,767.35153
23.958618,36,767.582251
23.958618,36,767.828304
28.969087,36,768.075414
24.258618,36,768.329274
28.969087,36,768.569821
24.458618,36,768.843911
28.869087,36,769.069594
28.869087,36,769.299783
29.069087,36,769.59971
24.158618,36,769.840319
28.869087,36,770.088436
28.869087,36,770.339878
28.869087,36,770.578971
28.368939,35,770.831451
28.869087,36,771.070526
28.869087,36,771.303338
28.869087,36,771.578293
23.958618,36,771.819409
23.958618,36,772.081026
28.869087,36,772.334366
28.869087,36,772.588905
27.088977,36,772.804162
28.469087,36,773.036166
18.833499,24,773.210062
24.008618,36,773.506082
24.158618,36,774.515557
23.958618,36,774.780217
29.069087,36,775.059364
24.058618,36,775.325705
25.169087,32,775.546134
28.869087,36,775.820826
23.908618,36,776.077996
28.869087,36,776.331613
28.869087,36,776.583157
28.869087,36,776.831734
24.454922,36,777.088209
24.358618,36,777.3495
28.869087,36,777.589688
28.869087,36,777.886822
24.558618,36,778.167773
23.958618,36,778.411611
23.958618,36,778.660653
23.958618,36,778.921072
28.619087,36,779.19604
28.869087,36,779.433782
29.069087,36,779.671361
28.869087,36,779.938838
23.858618,36,780.18866
24.358618,36,780.441111
28.969087,36,780.685125
24.358618,36,780.939641
28.869087,36,781.179884
24.358618,36,781.429639
28.869087,36,781.682982
28.869087,36,781.923954
29.069087,36,782.209881
24.158618,36,782.470751
24.408618,36,782.7209
28.869087,36,782.987636
24.252385,31,783.251358
24.358618,36,783.485341
24.158618,36,783.737432
28.869087,36,783.978905
24.058618,36,784.234965
24.358618,36,784.457991
24.458618,36,784.676279
24.358618,36,784.910906
28.869087,36,785.17077
24.108618,36,785.42866
28.669087,36,785.663107
29.069086,36,785.961982
28.869087,36,786.208474
28.869087,36,786.457426
28.869087,36,786.688491
28.969087,36,786.926779
24.358618,36,787.171894
24.458618,36,787.445533
28.969087,36,787.692392
24.058618,36,787.956803
28.869087,36,788.235553
29.069087,36,788.541748
28.869087,36,788.782397
26.652385,34,789.744137
24.01016,35,790.043369
28.869087,36,790.278509
28.869087,36,790.516672
28.869087,36,790.747797
24.358618,36,790.993824
28.569087,36,791.242361
24.258618,36,791.551592
28.869087,36,791.799984
24.308618,36,792.03448
28.569087,36,792.239197
29.069087,36,792.461058
24.108618,36,792.681786
24.358618,36,792.914658
28.969086,36,793.088866
25.917531,33,793.271864
28.969087,36,793.44728
28.869087,36,793.678349
24.311739,36,793.870879
24.358618,36,794.088858
24.110871,35,794.328248
28.869087,36,794.507425
29.069027,36,794.683183
28.869087,36,794.854273
23.810648,35,795.073873
28.369087,35,795.291469
28.569087,36,795.461134
23.908618,36,795.651213
29.065391,36,795.831658
28.869087,36,796.01479
28.799862,36,796.195515
28.869087,36,796.375648
23.542409,30,796.517815
24.546493,36,796.685264
28.869087,36,796.865738
28.669087,36,797.04054
23.958618,36,797.22419
29.069087,36,797.417925
28.969061,36,797.597794
29.041433,36,797.77527
28.869087,36,797.957787
23.958618,36,798.146191
28.869087,36,798.32112
28.869087,36,798.500732
28.869087,36,798.679673
28.869087,36,798.88345
28.869087,36,799.063464
28.869087,36,799.240949
28.869087,36,799.420843
28.869087,36,799.605306
24.158618,36,799.795223
29.069087,36,800.010947
24.108618,36,800.210478
28.869087,36,800.380675
24.039393,36,800.56759
28.869087,36,800.740274
23.958618,36,800.930946
24.408618,36,801.6395
24.258618,36,801.806204
23.908618,36,802.004854
23.958618,36,802.191502
28.269027,35,802.401857
24.308618,36,802.608355
22.816123,29,802.836123
24.208618,36,803.073857
23.958618,36,803.306593
28.869087,36,803.548185
23.908618,36,803.835839
28.869087,36,804.087466
28.869087,36,804.332343
28.869087,36,804.563108
28.869087,36,804.80956
24.358618,36,805.080171
24.358618,36,805.312881
28.869087,36,805.545172
24.158618,36,805.843555
28.469087,36,806.128535
28.869087,36,806.379556
24.158618,36,806.612953
24.508617,36,806.877603
28.469087,36,807.113155
28.769087,36,807.346819
28.869087,36,807.575591
28.96895,36,807.843345
28.869087,36,808.089011
28.869087,36,808.318361
28.819087,36,808.565403
28.969087,36,808.85836
24.358618,36,809.091891
28.417531,36,809.36065
24.457908,36,809.620609
28.869087,36,809.880969
24.358618,36,810.101749
28.619087,36,810.341537
24.208618,36,810.64613
24.358618,36,810.921948
23.958618,36,811.216142
24.308618,36,811.473122
24.208618,36,811.705625
24.358618,36,811.975846
29.067464,36,812.233234
23.908618,36,812.488485
29.069085,36,812.755813
28.519087,36,813.034164
28.925241,36,813.269682
28.869087,36,813.509415
28.869087,36,813.756138
23.958618,36,813.984692
28.869087,36,814.217525
24.558618,36,814.509972
23.958618,36,814.743506
28.869087,36,814.992478
26.906568,36,815.235594
24.208618,36,815.518517
28.669087,36,816.473764
28.869087,36,816.747553
28.869087,36,816.986045
28.869087,36,817.226255
28.869087,36,817.463954
26.652385,34,817.711918
28.869087,36,817.968046
18.852385,24,818.144925
24.058618,36,818.410631
28.869087,36,818.701972
27.619087,35,818.994303
28.869087,36,819.25415
23.958618,36,819.505245
28.869087,36,819.743311
28.965391,36,820.081813
28.869087,36,820.373452
28.869087,36,820.689137
28.869087,36,821.022534
24.358618,36,821.334173
24.208618,36,821.656288
28.869087,36,821.961544
24.358618,36,822.294586
28.869087,36,822.603338
24.358618,36,822.951132
28.869087,36,823.259792
28.925241,36,823.557754
28.469087,36,823.869355
24.358618,36,824.154016
25.969087,33,824.434505
29.069087,36,824.772154
28.869087,36,825.057765
24.358618,36,825.391511
24.458618,36,825.692792
24.158618,36,826.004376
29.069087,36,826.319956
28.869087,36,826.628893
24.208618,36,826.910378
24.108618,36,827.229069
24.358618,36,827.520965
24.158618,36,827.864568
28.869087,36,828.182131
23.908618,36,828.533609
29.069087,36,828.851765
23.958618,36,829.136411
24.058618,36,829.3948
28.869087,36,829.638716
25.833499,33,829.879492
28.869087,36,830.131641
23.908618,36,830.402296
29.069087,36,830.655354
23.958618,36,830.897499
28.869087,36,831.165151
24.358618,36,831.420881
23.958618,36,831.667588
24.008618,36,831.944335
24.458558,36,832.193245
26.656568,36,832.492937
24.058618,36,832.758286
24.258618,36,833.774706
28.969085,36,834.048727
28.869087,36,834.287274
28.519087,36,834.555819
28.869087,36,834.806936
28.869087,36,835.056838
28.869087,36,835.304608
28.869087,36,835.555441
24.358618,36,835.797627
28.519087,36,836.04299
28.869087,36,836.311395
24.458482,36,836.563806
28.869087,36,836.798819
25.917531,33,837.045111
29.069087,36,837.333194
28.869087,36,837.576873
28.869087,36,837.815033
28.869087,36,838.0767
28.469087,36,838.366538
23.958618,36,838.628771
24.358618,36,838.865881
28.869087,36,839.112082
28.869087,36,839.385028
28.869087,36,839.633362
28.869087,36,839.8684
24.008616,36,840.136542
28.869087,36,840.392104
24.358618,36,840.622264
26.74242,34,840.904677
23.958618,36,841.191164
24.008618,36,841.541541
28.869087,36,841.849827
24.358618,36,842.149816
29.069087,36,842.462836
28.869087,36,842.781829
24.358618,36,843.064478
25.94242,33,843.351734
28.869087,36,843.673282
24.358618,36,843.962718
28.469087,36,844.258044
28.869087,36,844.568791
24.108618,36,844.903585
24.308618,36,845.221609
28.869087,36,845.535356
28.369087,36,845.877885
24.008618,36,846.197719
24.108618,36,846.521246
24.358618,36,846.846033
23.958618,36,847.128135
24.108618,36,847.355225
28.869087,36,847.601906
28.869087,36,847.853428
28.869087,36,848.10273
28.469087,35,848.410632
24.008618,36,848.715031
23.958618,36,848.946096
28.769087,36,849.199546
28.669087,36,850.198858
24.008618,36,850.474169
28.969087,36,850.708899
24.108618,36,850.961881
24.039393,36,851.201924
23.958618,36,851.462692
28.469087,36,851.712114
28.469087,36,851.957268
28.869087,36,852.208236
28.869087,36,852.471339
28.969087,36,852.709103
23.958618,36,852.970069
23.958618,36,853.227085
28.869087,36,853.465118
28.469087,36,853.75268
28.969085,36,853.998574
28.569087,36,854.2461
28.869087,36,854.486012
28.869087,36,854.770182
28.869087,36,855.005757
28.869087,36,855.242943
24.059712,35,855.493876
28.869087,36,855.732575
28.869087,36,855.984598
28.469087,36,856.263295
23.958618,36,856.523602
28.869087,36,856.75796
24.414772,36,856.992292
28.869087,36,857.240109
28.869087,36,857.469499
23.958618,36,857.699621
28.469087,36,857.958093
24.058618,36,858.198779
23.958618,36,858.464828
28.519087,36,858.731938
28.869087,36,858.974248
29.069087,36,859.21783
28.869087,36,859.468514
28.467155,35,859.725569
28.869087,36,859.969079
23.617531,30,860.207014
28.569087,36,860.485751
24.358618,36,860.741077
28.469087,36,860.989332
28.568775,36,861.26234
24.358618,36,861.485111
28.869087,36,861.745147
28.869087,36,862.021908
29.069087,36,862.326944
28.769087,36,862.569354
28.869087,36,862.812111
28.869087,36,863.080936
28.569087,36,863.372064
24.158618,36,863.622547
24.158618,36,863.864464
28.96895,36,864.106132
29.069087,36,864.337929
28.869087,36,865.335959
26.450033,36,865.611294
23.908618,36,865.865597
24.108618,36,866.119186
28.219087,35,866.422906
28.869087,36,866.679121
28.769087,36,866.873817
23.958618,36,867.071133
28.869087,36,867.254858
26.619087,34,867.429826
24.408618,36,867.656865
28.662169,36,867.840896
23.958618,36,868.030704
28.869087,36,868.209632
24.058618,36,868.396031
28.469087,36,868.57844
23.458618,36,868.793245
23.958618,36,868.985092
24.008618,36,869.149964
24.558618,36,869.358144
28.869087,36,869.54146
28.869087,36,869.722871
24.458482,36,869.913516
24.358618,36,870.087877
28.969087,36,870.262774
28.869087,36,870.44352
29.069087,36,870.656479
28.869087,36,870.854724
24.308618,36,871.06376
27.769087,36,871.250193
28.619087,36,871.423497
28.869087,36,871.600099
28.869087,36,871.782448
28.869087,36,871.970324
28.869087,36,872.144688
28.869087,36,872.329991
28.869087,36,872.542799
28.869087,36,872.716256
23.658618,36,872.901066
23.958618,36,873.086846
28.469087,36,873.299736
24.358618,36,873.4873
25.969087,33,873.670246
24.358618,36,873.867228
24.308618,36,874.058867
28.669087,36,874.238698
24.358618,36,874.414309
26.417531,34,874.588034
28.869087,36,874.7721
28.769087,36,874.982017
24.458618,36,875.151846
23.958618,36,875.324329
28.569087,36,875.511233
23.958618,36,875.70022
24.308618,36,875.92087
28.869087,36,876.10453
24.258618,36,876.297273
24.108618,36,877.010911
28.869087,36,877.196744
24.058618,36,877.387669
25.917531,33,877.609319
23.908618,36,877.867977
24.358618,36,878.125538
24.108618,36,878.356558
28.869087,36,878.596782
28.869087,36,878.854508
24.358618,36,879.08684
28.869087,36,879.314635
28.619087,36,879.571692
28.869087,36,879.811471
23.958618,36,880.065257
24.358618,36,880.323767
24.358618,36,880.543569
23.908618,36,880.784254
28.669087,36,881.077848
28.869087,36,881.350004
24.558482,36,881.589897
28.869087,36,881.828933
28.969061,36,882.082311
24.008618,36,882.333825
24.058618,36,882.585725
23.958618,36,882.836112
28.869087,36,883.07947
24.308618,36,883.334954
23.908618,36,883.591169
28.719087,36,883.845283
28.367466,35,884.094568
28.469087,36,884.329337
28.969087,36,884.607963
24.258618,36,884.851095
28.869087,36,885.086249
28.869087,36,885.340431
28.869087,36,885.579238
28.869087,36,885.836998
28.619087,36,886.080764
24.358618,36,886.331045
28.969087,36,886.582115
24.458618,36,886.858898
28.869087,36,887.107114
28.869087,36,887.353408
24.458617,36,887.604761
28.869087,36,887.835561
28.869087,36,888.095819
28.969087,36,888.360354
28.869087,36,888.620573
23.958618,36,888.847091
23.958618,36,889.095094
28.869087,36,889.383371
29.069087,36,889.611079
28.925241,36,889.849058
25.833499,33,890.077963
24.108618,36,890.414636
28.869087,36,890.655729
24.258618,36,890.877194
28.869087,36,891.839338
28.969087,36,892.089046
23.908618,36,892.342177
24.158618,36,892.574798
23.958618,36,892.825715
28.869087,36,893.081326
28.967466,36,893.330445
28.869087,36,893.609735
24.008618,36,893.876162
23.958618,36,894.12759
28.869087,36,894.358539
24.408618,36,894.606337
28.869087,36,894.8577
23.958618,36,895.123459
29.069086,36,895.371413
28.969087,36,895.626675
28.869087,36,895.859189
28.869087,36,896.093449
28.469087,36,896.358142
28.869087,36,896.614164
28.869087,36,896.912892
28.869087,36,897.143122
24.358618,36,897.371807
28.969087,36,897.66536
28.869087,36,897.926802
24.358618,36,898.198632
23.908618,36,898.459485
29.069087,36,898.690757
23.908618,36,898.948196
28.469087,36,899.227961
23.958618,36,899.451203
23.908618,36,899.672624
28.469087,36,899.925564
24.358618,36,900.188439
24.008618,36,900.446261
24.208618,36,900.677069
24.058618,36,900.905905
28.969087,36,901.146305
26.856566,36,901.419323
28.869087,36,901.666263
28.869087,36,901.901246
28.949862,36,902.14923
28.569087,36,902.416341
28.869087,36,902.686859
26.538977,35,902.889164
23.958618,36,903.080101
23.908618,36,903.273103
27.167531,35,903.446373
24.308618,36,903.639383
28.869087,36,903.826916
24.458618,36,904.002633
28.869087,36,904.209076
28.869087,36,904.399051
28.869087,36,904.585442
28.869087,36,904.775465
21.216123,27,904.922172
28.469087,36,905.112874
28.869087,36,905.810503
24.458618,36,906.04127
28.469087,36,906.239242
24.358618,36,906.410442
28.669087,36,906.582727
24.358618,36,906.75082
28.869087,36,906.924607
21.952385,28,907.072084
23.908618,36,907.260772
28.219087,35,907.485795
23.958618,36,907.676847
23.958618,36,907.870332
29.016811,36,908.069493
28.869087,36,908.299453
28.36889,35,908.487736
28.417928,35,908.681939
28.569087,35,908.914468
23.858618,36,909.106715
28.869087,36,909.293152
28.869087,36,909.482403
28.869087,36,909.656342
28.869087,36,909.833561
28.869087,36,910.039282
28.869087,36,910.223131
24.458558,36,910.394582
28.869087,36,910.595266
23.908618,36,910.78396
28.869087,36,910.997295
24.458618,36,911.1738
28.869087,36,911.357872
28.869087,36,911.540046
29.069087,36,911.760187
28.869087,36,911.948352
23.908618,36,912.119208
26.467531,34,912.297572
28.869087,36,912.483525
28.369087,36,912.695147
29.069087,36,912.868216
28.819087,36,913.071444
28.869087,36,913.248022
24.358618,36,913.422947
28.869087,36,913.685537
24.358618,36,913.950903
28.969075,36,914.229608
28.869087,36,914.46426
28.869087,36,914.711148
24.10817,36,914.982129
28.869087,36,915.228913
28.969087,36,915.450595
24.358618,36,915.672434
28.369087,35,915.974594
24.358618,36,916.218278
28.869087,36,916.451754
28.969085,36,916.740679
28.869087,36,916.991733
28.169087,36,917.285143
29.069087,36,917.556341
28.869087,36,917.81482
24.008618,36,918.834109
28.36835,35,919.113193
