#{"t_start": 1765075165.574441, "env_id": "highway-v0"}
r,l,t
60.763688,80,7108.005711
60.25976,80,7116.892585
38.717919,53,7121.809338
60.183333,80,7130.748859
61.917586,80,7140.377789
62.980393,80,7150.52256
61.437438,80,7158.226157
59.835283,80,7167.194898
60.501002,80,7176.928612
59.70411,80,7186.69103
60.947126,80,7194.548949
60.56529,80,7203.017303
61.335971,80,7212.993853
61.97069,80,7222.946992
60.594502,80,7231.297648
61.245648,80,7240.283941
60.414887,80,7250.790709
59.078357,80,7261.770747
59.304075,80,7270.054051
57.933438,80,7281.979351
60.602037,80,7295.776459
60.62521,80,7308.78516
59.037443,80,7316.784861
60.739284,80,7326.538998
58.789438,80,7336.895997
59.195471,80,7348.204768
59.668118,80,7355.917696
59.645597,80,7364.889525
58.682042,80,7374.543015
59.181767,80,7384.765224
59.703695,80,7392.487375
59.629644,80,7401.239331
61.245648,80,7411.15268
59.837443,80,7421.015236
7.459654,12,7422.478226
60.625375,80,7430.130752
59.378982,80,7439.742906
61.704103,80,7450.06957
60.370477,80,7460.100958
60.770777,80,7468.270245
59.553839,80,7477.173232
58.943394,80,7487.73587
60.445648,80,7498.474408
40.205068,56,7504.213248
58.868118,80,7515.38632
61.37329,80,7528.878952
61.165586,80,7541.379314
21.560392,29,7544.904338
59.52528,80,7554.138028
54.672471,75,7564.122992
60.631976,80,7575.613493
59.513566,80,7586.087182
58.732938,80,7594.018981
13.548133,18,7595.816545
59.821444,80,7605.774183
60.637393,80,7615.760919
60.50411,80,7625.328917
62.227864,80,7633.284826
62.099076,80,7643.447115
58.409909,80,7653.459726
59.367174,80,7662.929233
58.45941,80,7670.57875
61.294979,80,7680.406367
60.712472,80,7690.933136
59.170777,80,7700.658258
58.928616,80,7708.559141
58.504046,80,7718.801795
60.236683,80,7729.681354
59.898746,80,7739.51846
59.570515,80,7748.709083
58.450518,80,7762.143628
61.892971,80,7775.196414
60.113421,80,7785.695179
59.922817,80,7794.853976
61.004517,80,7805.810483
60.370761,80,7817.616326
61.70411,80,7826.600347
15.837442,22,7828.884308
60.358269,80,7837.464948
62.601255,80,7848.457957
58.770021,80,7858.961866
58.940935,80,7867.601223
59.701406,80,7876.982786
61.067756,80,7887.358001
61.569091,80,7897.789674
61.037428,80,7906.491874
60.994368,80,7915.392042
60.574887,80,7926.427081
60.800729,80,7936.945852
60.703777,80,7945.110889
59.526815,80,7953.530915
59.556383,80,7963.191312
59.376691,80,7973.305418
59.497434,80,7985.258717
60.10411,80,7998.394061
59.037443,80,8009.998792
59.250553,80,8019.595445
59.59195,80,8027.950063
59.442254,80,8037.47578
4.528405,6,8038.299213
59.156951,80,8048.857236
59.858297,80,8059.21202
59.391315,80,8067.859779
59.459347,80,8077.81528
59.970777,80,8088.780562
58.87833,80,8098.89721
62.866273,80,8106.627685
5.191312,8,8107.394526
58.90411,80,8117.134014
62.732459,80,8127.646115
58.607328,80,8137.522864
58.712264,80,8145.400179
58.290328,80,8155.203352
58.740017,80,8165.894224
59.312253,80,8176.028153
59.183809,80,8184.280811
58.904103,80,8194.137751
59.859341,80,8204.550306
6.334344,10,8205.764207
58.531041,80,8216.569994
59.001449,80,8226.3019
58.902511,80,8237.957343
58.770777,80,8247.714164
59.437443,80,8256.031371
56.709556,80,8263.8853
58.640629,80,8273.71178
18.30411,25,8276.706343
61.057361,80,8286.675602
59.616668,80,8294.49962
58.825603,80,8302.652308
58.987878,80,8312.850287
60.980829,80,8322.442326
58.526009,80,8330.435746
59.273911,80,8339.09932
4.69019,7,8340.018074
60.10411,80,8349.984631
58.540764,80,8360.135601
58.081887,80,8368.997256
56.10411,80,8377.809162
57.724334,80,8388.736069
58.268,80,8398.809408
58.259098,80,8407.151055
59.30411,80,8415.534793
60.770777,80,8425.525597
60.003031,80,8435.488967
59.025236,80,8446.481049
58.359573,80,8458.86479
59.606527,80,8470.759164
58.503741,80,8480.439767
63.566824,80,8488.166202
58.90411,80,8497.143702
58.592858,80,8507.209334
60.777321,80,8517.395559
58.748149,80,8526.014593
62.370777,80,8535.013683
59.268118,80,8545.141234
60.104837,80,8555.135104
58.992185,80,8563.492648
59.10865,80,8572.585007
59.170777,80,8582.625009
59.703614,80,8592.47843
59.458067,80,8600.225472
60.092871,80,8609.053091
59.667836,80,8619.231947
59.424959,80,8629.777886
9.127999,14,8631.363409
59.778848,80,8639.005737
59.691877,80,8648.274996
59.340661,80,8658.414704
58.424278,80,8668.731643
60.960574,80,8679.168594
60.312245,80,8691.85676
6.614897,10,8693.434216
60.483638,80,8703.603876
57.826986,80,8712.430386
58.891786,80,8720.226637
59.208776,80,8730.050125
62.902565,80,8740.280074
58.868103,80,8749.248129
58.500671,80,8756.936508
60.956733,80,8766.980534
58.980766,80,8777.246656
61.30411,80,8786.956562
58.723082,80,8794.702913
59.280145,80,8805.5141
58.943091,80,8815.756878
59.081643,80,8825.157154
60.717223,80,8832.832061
60.6911,80,8843.009983
58.637437,80,8853.807948
59.426832,80,8863.098758
58.90411,80,8870.902782
61.788037,80,8881.023481
57.704048,80,8891.043434
58.569316,80,8901.474684
58.606732,80,8912.301701
61.037443,80,8925.285775
60.361613,80,8935.597765
59.824263,80,8944.867878
59.624816,80,8953.244241
59.696963,80,8963.327333
59.044094,80,8973.451266
59.462248,80,8981.943981
59.570765,80,8990.210312
59.704109,80,9000.333709
59.45335,80,9010.521417
58.57755,80,9019.367096
59.170777,80,9027.339345
59.437443,80,9037.614536
59.814485,80,9049.4071
58.814103,80,9058.012811
58.21435,80,9066.311167
58.979229,80,9076.29726
59.378982,80,9086.397065
59.170777,80,9095.34718
59.570777,80,9103.235834
61.357784,80,9113.430885
59.665264,80,9123.547139
58.732864,80,9135.37372
58.4826,80,9147.065107
58.739412,80,9159.894773
59.687355,80,9170.802954
57.64696,80,9179.22011
59.009975,80,9188.356298
62.4992,80,9198.391246
61.570758,80,9208.643219
61.195687,80,9216.647567
59.881807,80,9225.209585
59.380233,80,9236.290902
59.170777,80,9246.370897
58.791406,80,9254.598614
58.668264,80,9263.199287
58.921928,80,9273.692736
59.830348,80,9283.939574
57.866519,79,9292.112852
59.089511,80,9301.288543
60.491851,80,9311.176287
60.177435,80,9321.140854
59.177351,80,9329.612969
58.922486,80,9338.109768
63.912264,80,9348.807355
61.800659,80,9359.019681
60.185874,80,9370.301964
58.97893,80,9382.110992
59.001452,80,9393.24209
59.30411,80,9403.406033
59.82267,80,9411.116181
59.409132,80,9420.806167
60.029163,80,9430.949993
60.504075,80,9440.928366
59.303695,80,9449.915221
61.703512,80,9459.790917
60.637328,80,9470.408921
58.752753,80,9480.463072
59.839529,80,9488.174321
59.358659,80,9497.046859
60.902565,80,9506.895522
58.85065,80,9517.328967
62.359805,80,9525.26157
58.563955,80,9534.060713
15.637027,23,9536.898232
59.037393,80,9547.564584
58.770777,80,9557.064365
59.291841,80,9565.814571
59.362417,80,9575.936688
59.486675,80,9586.595374
58.444296,80,9598.418944
58.614903,80,9608.854398
60.584831,80,9620.557678
60.610587,80,9630.681774
60.446073,80,9639.576642
59.209564,80,9647.627581
60.450975,80,9657.624245
58.962622,80,9667.717139
58.845597,80,9677.441997
59.037443,80,9685.27737
61.437443,80,9695.051271
59.98941,80,9704.917894
61.817099,80,9714.369146
60.054452,80,9721.949368
60.170777,80,9731.445469
58.437431,80,9741.460534
59.570774,80,9751.046108
26.0469,36,9754.500086
58.592858,80,9762.454432
59.573962,80,9772.346678
59.009181,80,9782.165217
61.081692,80,9792.182304
59.813731,80,9800.035235
61.513533,80,9809.835382
61.15502,80,9821.593169
58.742535,80,9833.091283
58.928839,80,9844.121716
59.879832,80,9854.57974
60.615221,80,9864.897277
59.847046,80,9873.121572
60.953326,80,9881.543516
59.998382,80,9891.343818
58.534485,80,9901.893131
60.90411,80,9910.291289
59.177267,80,9918.792519
59.086241,80,9929.303772
58.844441,80,9939.592138
59.377022,80,9948.628431
59.025375,80,9956.404033
58.868118,80,9965.923649
61.321346,80,9975.623196
58.344707,80,9984.180364
59.915946,80,9992.232293
60.245618,80,10002.156552
60.98028,80,10012.345108
58.884081,80,10021.468301
60.430445,80,10029.285922
59.046061,80,10040.380546
59.50411,80,10051.222751
60.313738,80,10062.758458
58.466198,80,10073.533993
12.370771,18,10076.199183
58.908828,80,10086.082221
59.036718,80,10095.964412
60.962333,80,10103.869068
59.224974,80,10112.701523
60.320955,80,10123.162338
60.634146,80,10133.870298
59.102024,80,10142.268699
58.920663,80,10150.845644
62.370777,80,10160.885485
58.484765,80,10170.990222
58.715241,80,10179.211479
59.3666,80,10188.010578
61.437442,80,10198.143732
62.210863,80,10208.129049
59.043672,80,10216.658691
59.211725,80,10225.015981
58.908968,80,10235.114212
60.67445,80,10245.225703
61.001451,80,10253.879897
59.70411,80,10262.576952
59.663614,80,10273.009123
58.868937,80,10286.68739
61.917643,80,10297.633444
51.002988,68,10307.351069
61.114847,80,10317.299408
58.728839,80,10327.315224
59.676481,80,10335.389963
61.570777,80,10344.479358
61.299612,80,10355.084003
61.4262,80,10365.123176
22.22466,32,10368.477525
66.054843,80,10376.129759
60.908188,80,10385.704656
58.845597,80,10395.600795
59.751456,80,10405.968461
61.351823,80,10413.699178
57.659665,80,10423.393245
58.749396,80,10433.426955
59.037436,80,10443.011827
30.681888,41,10446.955884
59.30411,80,10455.465344
61.034335,80,10465.617248
57.717795,80,10475.651819
15.997108,19,10478.039267
59.214397,80,10485.978959
61.991406,80,10494.872031
62.847999,80,10504.921186
66.055831,80,10517.471085
60.72574,80,10528.055273
59.434053,80,10540.061229
62.201698,80,10550.882619
64.080704,80,10560.215597
58.837438,80,10567.963147
61.971045,80,10577.724411
61.568612,80,10587.741634
58.585033,80,10597.241815
58.784324,80,10604.873385
60.712148,80,10614.454634
59.077976,80,10624.354043
54.059638,73,10633.275105
61.401009,80,10640.894177
60.625239,80,10650.071662
64.445323,80,10659.955372
62.361552,80,10669.63636
60.07102,80,10677.423483
58.829018,80,10686.866088
59.173877,80,10696.585757
64.033415,80,10706.433403
59.246699,80,10714.412829
58.326327,80,10722.987327
60.143451,80,10732.688838
6.491553,10,10733.88901
60.35453,80,10746.615006
62.35888,80,10757.73738
61.970777,80,10769.276051
61.716222,80,10778.911751
