#{"t_start": 1765078915.1374779, "env_id": "merge-v0"}
r,l,t
28.634515,35,4549.177733
29.012169,36,4549.372644
26.049651,35,4549.54681
28.362169,35,4575.030333
28.134515,36,4575.205125
27.50374,35,4575.376484
29.062169,36,4575.588312
25.317531,32,4575.768876
9.54473,11,4575.827583
29.234515,36,4576.023537
24.145547,36,4576.218267
24.501701,36,4576.408717
29.062169,36,4576.598215
28.462169,35,4576.798257
23.974046,36,4576.997714
28.484515,36,4577.195379
12.902228,16,4577.285118
27.782059,36,4577.487051
28.434515,36,4577.719569
27.954405,36,4577.918683
24.103826,34,4578.115254
29.234515,36,4578.314013
27.454405,36,4578.503959
29.006016,36,4578.691332
24.311557,34,4578.86199
29.234515,36,4579.055407
27.234514,34,4579.280417
23.956665,34,4579.456215
27.204405,36,4579.635145
29.15374,36,4579.827895
24.151701,36,4580.026291
13.867491,17,4580.118927
28.634515,36,4580.321595
26.721996,36,4580.511717
29.062169,36,4580.707514
26.432059,35,4580.881567
28.706016,36,4581.07219
29.062169,36,4581.263158
28.875241,36,4581.446642
27.784515,35,4581.623172
26.521996,36,4581.801418
27.999434,35,4581.98195
27.954405,36,4582.168278
27.004405,35,4582.373731
29.062169,36,4582.566181
29.062169,36,4582.771401
21.792533,28,4582.918705
29.062169,36,4583.108378
29.150044,36,4583.310937
26.099651,35,4583.509811
27.021996,36,4583.702714
29.134515,36,4583.899101
29.234515,36,4584.088718
29.062169,36,4584.282511
23.476282,35,4584.461822
27.934515,35,4584.68278
29.234515,36,4584.893103
29.062169,36,4585.092731
26.671996,36,4585.282544
28.925241,36,4585.473332
28.212169,36,4585.678512
28.284515,36,4585.87906
28.054347,35,4612.816366
28.912169,36,4613.014355
28.004405,36,4613.217439
28.484515,36,4613.416399
28.925241,36,4613.635755
26.604405,35,4613.861564
28.697586,36,4614.144993
27.154405,36,4614.408571
26.771996,36,4614.609077
27.82363,36,4614.811491
29.234515,36,4615.082857
29.234515,36,4615.288801
26.171996,35,4615.489444
28.462169,35,4615.694885
24.374046,36,4615.890622
29.062169,36,4616.165825
28.675241,36,4616.387041
29.062169,36,4616.601323
29.062169,36,4616.807789
28.306016,36,4617.072158
26.921996,36,4617.272588
26.554405,35,4617.465566
24.201701,36,4617.670806
28.962169,36,4617.882661
29.234515,36,4618.085191
29.012169,36,4618.294207
29.234515,36,4618.501765
29.184515,36,4618.706487
29.062169,36,4618.915931
29.234515,36,4619.131123
24.574046,36,4619.326289
26.61725,34,4619.55069
27.254405,36,4619.770489
28.984515,36,4619.98262
26.921996,36,4620.198043
26.971996,36,4620.399925
27.87363,36,4620.601622
28.284515,36,4620.786877
27.121996,36,4621.073834
28.462169,35,4621.267911
28.76895,36,4621.486855
23.577896,35,4621.678031
29.062169,36,4621.877527
29.234515,36,4622.071767
24.251701,36,4622.300159
26.771996,36,4622.501079
23.576239,35,4622.694154
27.48441,34,4622.884784
29.062169,36,4623.084731
29.062169,36,4623.317747
28.762169,36,4623.519149
29.234515,36,4623.71761
26.021996,35,4623.915696
27.932059,36,4624.167872
26.940843,35,4624.359502
29.062169,36,4624.569146
27.254405,36,4624.774729
28.997586,36,4652.199082
26.932059,36,4652.391302
27.645131,36,4652.583979
27.175906,36,4652.775353
26.921996,36,4652.963781
23.459243,35,4653.142595
28.312169,36,4653.335962
29.184515,36,4653.528529
29.234515,36,4653.724026
27.254405,36,4653.912969
28.084515,36,4654.101906
28.151409,34,4654.287831
29.072208,36,4654.48556
27.413022,36,4654.681191
27.032059,36,4654.867679
27.404405,36,4655.055663
24.574046,36,4655.2429
26.975906,36,4655.432575
28.819087,36,4655.624835
28.462169,35,4655.81233
27.630547,36,4656.071014
26.235068,35,4656.252134
27.032059,36,4656.444759
27.625906,36,4656.641523
26.845131,36,4656.828433
28.422208,36,4657.019762
28.706016,36,4657.220636
27.695131,36,4657.413112
28.975241,36,4657.60347
29.097586,36,4657.80107
26.19965,35,4657.983136
26.762722,36,4658.170375
25.02072,33,4658.346861
26.882059,36,4658.534683
28.525241,35,4658.731726
27.954405,36,4658.92571
24.439163,32,4659.097583
26.501521,34,4659.279389
26.482059,35,4659.466615
28.597586,36,4659.666
26.845131,36,4659.859309
27.334515,34,4660.049371
28.384515,35,4660.229171
26.632059,35,4660.416621
29.234515,36,4660.612948
28.112169,36,4660.810087
23.326299,35,4660.997179
28.925241,36,4661.190812
28.629199,35,4661.385458
29.006016,36,4661.58004
29.012169,36,4661.813223
28.619087,36,4662.011319
27.214245,34,4662.189654
24.174046,36,4662.378995
22.117738,29,4662.533071
24.701701,36,4662.719983
28.812169,36,4662.917027
26.804405,35,4663.10443
27.967476,36,4690.28085
27.054405,36,4690.483455
28.912169,36,4690.700503
28.206016,36,4690.909704
29.134515,36,4691.115823
29.15374,36,4691.348547
27.032059,36,4691.550124
29.041433,36,4691.756008
26.412722,36,4691.960133
27.695131,36,4692.165789
24.424046,36,4692.36605
28.956016,36,4692.561532
26.871996,36,4692.792652
28.469087,36,4693.001025
27.282059,36,4693.203561
27.87363,36,4693.400283
25.894302,33,4693.593077
29.097586,36,4693.797096
18.05192,23,4693.927107
27.004405,36,4694.127077
28.965391,36,4694.332501
28.949862,36,4694.54267
29.097586,36,4694.746451
27.032059,36,4694.94486
27.784007,35,4695.147586
24.087118,36,4695.349283
28.819087,36,4695.546779
29.234515,36,4695.754251
25.515853,35,4695.950742
24.208618,36,4696.149904
26.849651,36,4696.354414
27.736701,36,4696.555878
23.979491,36,4696.756943
29.062169,36,4696.963422
29.234515,36,4697.170152
28.375241,36,4697.379187
27.254405,36,4697.581655
26.921996,36,4697.781589
20.242419,26,4697.928647
15.922621,21,4698.089247
27.254405,36,4698.295986
28.234515,36,4698.505712
26.421996,35,4698.791812
26.854405,36,4699.010495
28.925241,36,4699.234544
27.354405,36,4699.448518
29.00374,36,4699.679345
24.117025,35,4699.892336
27.575906,36,4700.114269
28.15374,36,4700.333116
29.234515,36,4700.569907
24.643271,36,4700.783204
29.062169,36,4701.004396
28.484515,36,4701.235349
27.512169,35,4701.442685
26.981962,35,4701.659056
29.006016,36,4701.867771
23.908618,36,4702.06394
28.406016,35,4730.927049
26.821996,36,4731.122279
29.15374,36,4731.318084
28.334515,36,4731.515132
28.334515,36,4731.70364
27.154405,36,4731.891832
24.537118,36,4732.079384
27.228371,34,4732.262183
29.234515,36,4732.458112
23.556579,32,4732.629231
27.782059,36,4732.821186
26.849651,36,4733.009083
26.549651,36,4733.228081
28.812169,36,4733.423511
29.062169,36,4733.619937
29.234515,36,4733.814301
29.234515,36,4734.011805
26.671996,36,4734.199814
29.012169,36,4734.393485
27.021996,36,4734.580138
26.549651,36,4734.767226
26.749651,36,4734.961853
28.956016,36,4735.159089
29.158473,36,4735.343354
26.930803,35,4735.528263
28.11961,35,4735.712078
27.838402,36,4735.904018
28.925241,36,4736.100751
28.162169,36,4736.298343
24.674046,36,4736.480968
29.234515,36,4736.673649
29.062169,36,4736.867511
23.233906,34,4737.055878
29.062169,36,4737.25198
26.821996,36,4737.4766
27.054405,36,4737.664501
26.921996,36,4737.855636
24.011921,36,4738.040018
28.719087,36,4738.223047
29.041433,36,4738.414173
24.433422,36,4738.600313
28.312169,36,4738.827832
28.947586,36,4739.022096
28.411495,35,4739.209
28.956016,36,4739.394209
26.749651,36,4739.583502
25.09242,32,4739.749542
28.706016,36,4739.933049
26.282059,35,4740.115407
28.212169,36,4740.309279
28.525241,36,4740.506925
28.055634,35,4740.691135
27.675906,36,4740.879006
28.875241,36,4741.072979
29.062169,36,4741.271517
28.869087,36,4741.469714
28.925241,36,4741.664608
29.062169,36,4741.857354
29.234515,36,4768.590448
28.984515,36,4768.790052
27.412169,35,4768.974009
29.012169,36,4769.171094
28.384515,36,4769.356213
27.538977,36,4769.543911
23.922449,34,4769.72531
29.234515,36,4769.919892
26.662722,36,4770.109109
28.869087,36,4770.304523
27.85939,35,4770.48643
29.234515,36,4770.686789
28.112169,36,4770.868815
26.099651,35,4771.053829
27.954405,36,4771.247024
26.249651,35,4771.435337
28.925241,36,4771.631738
28.162169,34,4771.807457
27.832059,36,4771.995962
26.112722,35,4772.180024
28.869087,36,4772.375177
24.024632,34,4772.551687
28.812169,36,4772.738
27.304405,36,4772.927477
27.912169,36,4773.108575
28.406016,35,4773.299266
26.649651,36,4773.488431
23.424046,36,4773.710145
27.645131,36,4773.936322
29.062169,36,4774.144233
28.662169,36,4774.336138
23.553937,35,4774.53412
28.112169,36,4774.74033
27.082059,36,4774.942645
27.704405,36,4775.168545
24.589393,36,4775.357758
26.721996,35,4775.579998
24.164772,36,4775.784473
29.006016,36,4775.998468
28.925241,36,4776.212252
29.041433,36,4776.427119
29.097586,36,4776.622863
26.432059,35,4776.806501
27.832059,36,4777.004442
27.254405,36,4777.191665
28.225241,35,4777.379901
28.756016,36,4777.571942
27.304405,36,4777.759111
27.832059,36,4777.945304
29.234515,36,4778.134204
28.875241,36,4778.326978
28.462169,36,4778.523887
28.375143,35,4778.717356
24.310871,35,4778.897124
27.24005,36,4779.090608
26.432059,35,4779.2725
28.134515,35,4779.468492
29.062169,36,4806.13557
24.343271,36,4806.334985
29.234515,36,4806.519468
28.869087,36,4806.718104
29.062169,36,4806.917256
29.006016,36,4807.114051
28.334515,36,4807.304626
28.819087,36,4807.500031
29.012169,36,4807.69278
24.551701,36,4807.882506
27.02363,36,4808.068815
29.234515,36,4808.261158
29.234515,36,4808.45446
27.958301,35,4808.644546
26.921996,36,4808.835302
28.949862,36,4809.032384
28.925241,36,4809.226969
24.674046,36,4809.411627
26.799651,36,4809.606226
24.058618,36,4809.819566
28.447586,36,4810.016879
23.651701,36,4810.234025
29.234515,36,4810.429561
24.306342,36,4810.617341
28.962169,36,4810.812589
28.558473,36,4811.006638
29.006016,36,4811.203506
16.156479,22,4811.319221
29.006016,36,4811.542375
29.184515,36,4811.740443
27.125524,35,4811.92623
24.57035,36,4812.110837
29.234515,36,4812.305146
27.032059,36,4812.494427
23.601701,36,4812.678344
28.434515,36,4812.867188
29.122208,36,4813.056219
23.801701,36,4813.243311
26.971996,36,4813.433096
28.925241,36,4813.631709
24.079491,36,4813.822401
28.384515,36,4814.009112
27.582059,36,4814.197999
28.084515,36,4814.379012
28.262169,36,4814.570709
28.869087,36,4814.765467
29.234515,36,4814.95909
26.949651,36,4815.150145
28.85374,36,4815.337831
28.434515,36,4815.553398
27.775906,36,4815.743471
29.062169,36,4815.941594
27.675906,36,4816.133311
29.122208,36,4816.323397
28.234515,36,4816.510732
28.647586,36,4816.69587
29.016811,36,4816.889862
26.482059,35,4817.072323
26.941221,36,4843.696716
29.15374,36,4843.891909
29.062169,36,4844.081752
28.925241,36,4844.272505
28.869087,36,4844.468283
28.004405,36,4844.660358
28.406016,36,4844.854927
29.062169,36,4845.052529
29.234515,36,4845.245736
28.606016,36,4845.433724
29.062169,36,4845.629188
28.925241,36,4845.82841
25.017531,32,4845.992374
26.971996,36,4846.179956
27.154405,36,4846.368644
23.824046,36,4846.557235
28.691433,36,4846.737894
29.184515,36,4846.934282
24.445547,36,4847.120903
26.971996,36,4847.30964
27.795131,36,4847.495158
28.869087,36,4847.692357
27.354405,36,4847.880031
29.234515,36,4848.072621
26.074848,34,4848.256287
27.154405,36,4848.446983
29.062169,36,4848.679275
28.925241,36,4848.874673
28.456016,36,4849.069118
27.204405,36,4849.255777
23.824046,36,4849.44063
26.304405,35,4849.627329
28.484515,36,4849.81588
27.204405,36,4850.002632
29.062169,36,4850.196177
28.334515,36,4850.381035
27.384515,35,4850.565492
28.925241,36,4850.764296
27.830819,35,4850.942432
28.925241,36,4851.142024
28.512169,36,4851.371364
29.006016,36,4851.566156
27.300709,36,4851.75846
26.721996,36,4851.952382
28.054405,36,4852.141048
28.912169,36,4852.337195
29.006016,36,4852.531312
28.384515,36,4852.719197
29.012169,36,4852.914754
29.062169,36,4853.109037
29.15374,36,4853.300162
29.062169,36,4853.497586
24.103953,35,4853.680589
27.832059,36,4853.866794
26.791221,36,4854.055737
29.234515,36,4854.249666
28.784515,36,4854.475507
21.705013,30,4881.462284
27.595131,36,4881.655493
29.097586,36,4881.855902
24.108482,36,4882.044859
29.062169,36,4882.230356
24.3478,35,4882.412198
27.847713,34,4882.588753
27.87363,36,4882.777917
28.412169,35,4882.966102
29.15374,36,4883.191385
24.69937,36,4883.375372
28.104405,36,4883.564713
29.021545,36,4883.761421
29.012169,36,4883.98625
27.934508,35,4884.175588
29.234515,36,4884.371906
26.533975,34,4884.547821
29.234515,36,4884.738299
29.097586,36,4884.931748
21.755013,30,4885.088351
29.234515,36,4885.279713
26.799651,36,4885.466486
29.234515,36,4885.657257
28.756016,36,4885.852185
28.434515,36,4886.052525
28.925241,36,4886.248192
23.103953,35,4886.436033
27.004405,36,4886.620588
28.912169,36,4886.817788
27.354405,36,4887.009925
29.012169,36,4887.20628
29.012169,36,4887.400842
26.878364,36,4887.58826
28.284515,36,4887.772844
29.234515,36,4887.96769
29.234515,36,4888.159711
29.234515,36,4888.345322
29.25368,36,4888.54
26.871996,36,4888.730238
27.154405,36,4888.947631
28.684515,36,4889.170358
26.882059,36,4889.357583
28.134515,36,4889.544957
29.234515,36,4889.73744
29.234515,36,4889.935073
26.821996,36,4890.133509
28.819087,36,4890.329221
28.184515,36,4890.517165
27.004405,36,4890.708119
25.119087,32,4890.873086
28.925241,36,4891.06402
26.921996,36,4891.25494
27.684515,35,4891.438708
26.649651,36,4891.626984
28.059304,34,4891.811358
23.874046,36,4892.001418
29.234515,36,4892.193419
29.184515,36,4919.078286
27.904405,36,4919.312008
28.949862,36,4919.523123
28.284515,36,4919.718102
26.971996,36,4919.927742
29.234515,36,4920.136534
29.234515,36,4920.341033
15.637799,21,4920.456139
28.869087,36,4920.665351
26.704405,35,4920.859962
24.078188,33,4921.049465
29.15374,36,4921.258625
26.671996,36,4921.463887
28.384515,36,4921.747105
29.234515,36,4921.9702
27.054405,36,4922.168101
28.434515,35,4922.372669
28.869087,36,4922.583804
28.625001,35,4922.787686
27.054405,36,4922.988607
28.853635,35,4923.191891
28.984515,36,4923.418691
24.593271,36,4923.619653
23.514767,36,4923.817902
28.334515,36,4924.0549
28.062169,36,4924.25717
27.334515,35,4924.446394
29.234515,36,4924.653821
26.771996,36,4924.853692
26.699651,36,4925.053084
27.254405,36,4925.259088
23.924046,36,4925.457496
27.254405,36,4925.6572
27.204405,36,4925.86026
29.234515,36,4926.065664
26.871996,36,4926.267765
27.254405,36,4926.469473
27.384495,34,4926.659618
27.254405,36,4926.861515
28.234515,35,4927.055908
29.234515,36,4927.262405
26.821996,36,4927.462208
26.862722,36,4927.660855
24.795945,31,4927.834627
28.806016,36,4928.040302
29.062169,36,4928.250181
28.925241,36,4928.448231
29.234515,36,4928.698507
27.021996,36,4928.901211
28.084515,36,4929.096443
28.184515,36,4929.292692
29.062169,36,4929.500535
27.254405,36,4929.70381
24.624046,36,4929.905092
23.953926,35,4930.098214
28.484515,36,4930.31179
29.062169,36,4930.525261
27.154405,36,4930.733863
27.645131,36,4959.463676
29.15374,36,4959.662855
27.121996,36,4959.852687
23.811846,33,4960.025222
26.29294,33,4960.196357
27.154405,36,4960.386157
28.775241,36,4960.571193
23.774046,36,4960.761174
29.062169,36,4960.956111
29.062169,36,4961.153143
27.724082,35,4961.372869
27.812169,36,4961.560355
29.234515,36,4961.747706
29.062169,36,4961.940297
29.234515,36,4962.135085
28.334515,36,4962.346573
28.334489,35,4962.529353
27.254405,36,4962.716304
29.234515,36,4962.908018
29.062169,36,4963.10441
29.062169,36,4963.290412
26.971996,36,4963.479594
28.075241,36,4963.676494
28.362169,36,4963.863587
27.119583,33,4964.032969
28.334515,36,4964.230895
27.071996,36,4964.424035
26.971996,36,4964.612213
24.102795,35,4964.79234
26.921996,36,4964.981413
23.824046,36,4965.170155
29.062169,36,4965.3644
28.184515,36,4965.552904
28.366308,35,4965.746512
27.304405,36,4965.932966
26.971996,36,4966.118506
28.334515,36,4966.30614
27.054405,36,4966.49589
24.574046,36,4966.682932
29.234515,36,4966.876173
29.234515,36,4967.071577
29.234515,36,4967.257746
28.334515,36,4967.476245
26.659689,36,4967.66394
26.721996,36,4967.851425
29.234515,36,4968.045762
25.978532,35,4968.22774
23.724046,36,4968.415788
27.104405,36,4968.604523
29.062169,36,4968.803717
26.871996,36,4968.996431
29.062169,36,4969.188736
29.234515,36,4969.378877
26.421996,35,4969.562755
28.004405,36,4969.77995
26.454403,34,4969.957983
29.234515,36,4970.153378
29.234515,36,4970.347314
28.134515,36,4997.128708
28.869087,36,4997.327505
26.241828,36,4997.517981
27.534515,36,4997.699301
27.304405,36,4997.8865
23.226299,35,4998.076124
27.97239,35,4998.282168
26.321996,35,4998.472875
28.675241,36,4998.665508
29.062169,36,4998.860045
26.921996,36,4999.04952
28.875241,36,4999.248307
28.284515,36,4999.43228
27.984515,36,4999.62733
29.15374,36,4999.83928
28.334515,36,5000.033756
28.925241,36,5000.227023
29.234515,36,5000.419755
29.234515,36,5000.612777
28.869087,36,5000.815115
24.160852,35,5000.997101
29.234515,36,5001.187405
29.062169,36,5001.382446
27.354405,36,5001.570169
26.699651,36,5001.762024
26.821996,36,5001.948061
27.434515,35,5002.14037
29.006016,36,5002.336108
29.234515,36,5002.530736
29.041433,36,5002.72605
29.234515,36,5002.919491
29.062169,36,5003.12424
26.754404,35,5003.306827
26.921996,36,5003.501341
27.954405,36,5003.692814
26.180614,36,5003.880266
28.332895,36,5004.073511
26.871996,36,5004.25969
28.869087,36,5004.492321
26.921996,36,5004.67962
28.284515,36,5004.864766
20.148237,26,5005.006551
23.526298,35,5005.197863
27.484515,35,5005.376048
26.921996,36,5005.566879
26.871996,36,5005.756165
27.204405,36,5005.943711
27.104386,35,5006.124947
26.554405,35,5006.30964
29.062169,36,5006.498395
26.454405,35,5006.681198
26.421996,36,5006.869189
28.819027,36,5007.065279
28.869087,36,5007.259709
26.871996,36,5007.447829
29.062169,36,5007.645199
28.949862,36,5007.871738
29.234515,36,5034.977001
27.204405,36,5035.169739
28.034515,35,5035.358346
27.304405,36,5035.547919
25.871996,35,5035.737752
23.153953,35,5035.930384
29.006016,36,5036.11982
26.321996,35,5036.303218
27.271286,36,5036.527059
27.204405,36,5036.719626
26.571996,35,5036.903637
28.525241,35,5037.100725
23.326299,35,5037.318077
27.104405,36,5037.512737
24.433216,35,5037.701505
27.969087,34,5037.895962
28.484515,36,5038.09272
28.184515,36,5038.27956
23.267531,30,5038.443325
26.315461,35,5038.627753
26.921996,36,5038.846934
26.454405,35,5039.035108
27.734515,35,5039.229853
24.024632,34,5039.405512
24.2478,35,5039.590477
17.067531,22,5039.704598
23.501701,36,5039.896861
26.303746,35,5040.080547
27.734515,35,5040.271288
12.317319,15,5040.351073
26.871996,36,5040.540865
28.899862,36,5040.736051
27.784515,35,5040.929532
28.469087,35,5041.127535
27.354405,36,5041.31994
26.554405,35,5041.505791
27.304405,36,5041.693422
28.634515,36,5041.88381
23.476299,35,5042.097675
27.393132,35,5042.291002
26.554405,36,5042.483026
29.234515,36,5042.677184
26.682059,35,5042.86373
27.082059,36,5043.051489
27.32363,36,5043.241019
27.756016,35,5043.434084
28.384515,36,5043.619911
29.234515,36,5043.816912
29.234515,36,5044.006926
26.854405,35,5044.259265
28.641433,35,5044.452633
24.501701,36,5044.640358
26.804405,35,5044.828022
19.144302,25,5044.955377
24.161561,34,5045.139279
27.204405,36,5045.333895
28.975241,36,5045.529143
27.034515,35,5045.720076
28.484515,36,5045.910675
29.212169,36,5072.686425
29.097586,36,5072.888166
26.871996,36,5073.082637
27.204405,36,5073.276721
26.454405,35,5073.461219
29.234515,36,5073.661323
27.204405,36,5073.857283
28.960657,36,5074.053847
23.824046,36,5074.245117
29.062169,36,5074.441337
26.554405,36,5074.62908
27.204405,36,5074.819777
26.871996,36,5075.009377
28.969087,36,5075.247286
26.893497,36,5075.440805
27.021996,36,5075.662758
26.049651,35,5075.853987
28.134515,36,5076.044659
27.834515,35,5076.235897
25.904405,35,5076.418995
28.284515,36,5076.604106
26.104405,35,5076.788347
29.234515,36,5076.98064
28.184515,35,5077.176886
27.634515,35,5077.398776
28.869087,36,5077.591025
24.52035,36,5077.779266
27.338977,36,5077.973273
28.484515,36,5078.171247
28.362169,36,5078.367744
24.214772,36,5078.552936
27.599862,35,5078.753151
26.871996,36,5078.948865
27.434515,34,5079.137941
23.974046,36,5079.323318
29.234515,36,5079.519502
28.234515,36,5079.707159
28.949862,36,5079.904885
29.234515,36,5080.101229
28.634515,36,5080.285641
27.054405,36,5080.494988
27.734515,35,5080.714538
26.921996,36,5080.905379
26.821996,36,5081.095128
27.784276,34,5081.284886
29.062169,36,5081.483547
29.234515,36,5081.680237
28.234515,36,5081.871605
27.204405,36,5082.057856
23.131921,33,5082.233475
29.234515,36,5082.429129
29.234515,36,5082.625636
29.234515,36,5082.818724
29.234515,36,5083.01657
26.649651,36,5083.204005
23.526299,35,5083.394565
26.550709,35,5083.580747
29.234515,36,5083.778924
28.075241,36,5111.062383
28.530819,35,5111.261696
29.062169,36,5111.45948
27.32363,36,5111.652538
26.049651,35,5111.838607
26.649651,36,5112.026463
29.106016,36,5112.249775
26.662722,36,5112.438053
26.432059,35,5112.620531
26.421996,35,5112.803649
23.874046,36,5112.993077
26.532059,36,5113.183797
29.234515,36,5113.383368
28.162169,36,5113.593106
29.062169,36,5113.792836
28.869087,36,5113.991464
28.547586,36,5114.211202
26.945131,36,5114.399844
27.082059,36,5114.590745
26.899651,36,5114.781593
26.821996,36,5114.972568
29.062169,36,5115.169403
28.869087,36,5115.367559
28.234515,36,5115.555087
28.184515,36,5115.742633
28.234515,36,5115.939614
26.699651,36,5116.131077
29.234515,36,5116.330414
28.312169,36,5116.521274
28.416811,36,5116.710507
28.869087,36,5116.906567
26.871996,36,5117.097694
27.348957,36,5117.284964
29.234515,36,5117.476998
28.355341,35,5117.666742
29.234515,36,5117.863384
29.234515,36,5118.062258
26.243115,36,5118.284529
27.595209,36,5118.481898
29.062169,36,5118.682792
26.699651,36,5118.873932
28.647586,36,5119.069165
28.334515,36,5119.265784
28.925241,36,5119.461346
29.062169,36,5119.695787
26.365461,36,5119.912468
28.925241,36,5120.11017
26.871996,36,5120.301457
28.869087,36,5120.498071
26.912722,36,5120.685891
27.142098,36,5120.874341
27.032059,36,5121.063905
26.821996,36,5121.255228
28.334515,36,5121.454396
28.869087,36,5121.65153
28.184515,36,5121.83849
26.871996,36,5122.031396
29.062169,36,5149.074894
23.658618,36,5149.284167
29.234515,36,5149.50109
24.270499,31,5149.678509
28.062169,36,5149.882412
26.712722,36,5150.095427
29.234515,36,5150.311521
29.234515,36,5150.531315
23.774046,36,5150.739308
26.791221,36,5150.957928
25.915445,35,5151.164651
27.254405,36,5151.371616
28.419087,36,5151.590207
26.699651,36,5151.797639
29.062169,36,5152.010892
29.124219,36,5152.222653
28.762169,36,5152.422464
28.184515,36,5152.694399
27.454405,36,5152.91996
27.121996,36,5153.128669
27.092098,36,5153.334014
29.234515,36,5153.544431
28.35933,35,5153.740566
29.15374,36,5153.952355
29.15374,36,5154.1595
28.625241,36,5154.369555
26.949651,36,5154.57326
28.184515,36,5154.772413
27.254405,36,5154.970817
27.180547,36,5155.169122
29.006016,36,5155.386789
28.769087,36,5155.591408
23.801701,36,5155.795001
27.304405,36,5155.998692
28.925241,36,5156.206811
28.434515,36,5156.410013
28.925241,36,5156.623819
23.601701,36,5156.826907
26.871996,36,5157.026228
28.012169,36,5157.230103
23.724046,36,5157.438613
29.062169,36,5157.646095
24.395547,36,5157.845337
29.184515,36,5158.08401
28.334515,36,5158.333486
29.062169,36,5158.544401
28.784515,36,5158.753779
27.125906,36,5158.955631
29.234515,36,5159.169476
28.869087,36,5159.375473
29.15374,36,5159.584973
28.184515,36,5159.780093
26.945131,36,5159.980558
29.234515,36,5160.232301
23.908618,36,5160.433884
27.267476,36,5160.643215
19.648477,28,5160.799019
29.006016,36,5189.954897
29.006016,36,5190.174384
29.15374,36,5190.443608
26.94242,35,5190.711265
23.795498,35,5190.909119
24.439393,36,5191.108649
28.418512,35,5191.321684
26.821996,36,5191.524698
29.05374,36,5191.73119
24.42098,34,5191.943479
26.921996,36,5192.144965
27.825906,36,5192.345479
26.599651,36,5192.553966
29.024929,36,5192.770331
26.63099,36,5192.976443
24.258422,36,5193.156853
27.204405,36,5193.343616
27.204405,36,5193.533652
21.234516,27,5193.676002
23.724046,36,5193.872132
29.097586,36,5194.0643
28.984515,36,5194.261525
24.308532,36,5194.446832
28.513089,36,5194.635223
29.006016,36,5194.821681
28.925241,36,5195.018082
26.380614,36,5195.208129
28.869087,36,5195.400791
23.101978,35,5195.615685
27.254405,36,5195.805796
29.234515,36,5196.002443
26.921996,36,5196.221467
26.537343,36,5196.415046
28.925241,36,5196.615272
28.969027,36,5196.81435
29.124219,36,5197.008117
27.949862,36,5197.201232
28.319087,36,5197.395224
27.167476,36,5197.584561
27.434515,35,5197.765085
26.365461,36,5197.953869
29.006016,36,5198.181329
26.988977,36,5198.371517
23.508618,36,5198.564405
26.728679,35,5198.752533
27.204405,36,5198.93844
28.925241,36,5199.136761
28.012169,36,5199.321406
27.019752,36,5199.510998
28.869087,36,5199.706349
28.434515,35,5199.896691
27.204405,36,5200.085472
28.062169,36,5200.275622
26.821996,36,5200.466492
27.304405,36,5200.661681
28.441433,36,5200.885548
28.925241,36,5201.080006
28.325241,36,5227.891663
26.799651,36,5228.086415
29.062169,36,5228.283007
29.134515,36,5228.476427
28.334515,36,5228.669149
27.204405,36,5228.860112
24.243245,36,5229.048494
29.062169,36,5229.303235
27.204405,36,5229.495747
29.234515,36,5229.688943
28.012169,36,5229.875127
26.921996,36,5230.065311
29.006016,36,5230.267134
28.358473,35,5230.455414
26.415461,36,5230.646478
29.062169,36,5230.845215
26.671996,36,5231.036553
29.15374,36,5231.232101
26.415461,36,5231.422339
29.234515,36,5231.619432
29.234515,36,5231.810513
28.169087,36,5232.004064
24.461739,36,5232.190521
28.534515,36,5232.384286
23.93159,35,5232.575937
26.986701,36,5232.790499
28.262169,36,5232.978999
23.874046,36,5233.170661
28.234515,36,5233.355503
26.821996,36,5233.548132
28.461973,35,5233.738201
28.384515,36,5233.938505
27.204405,36,5234.131437
26.821996,36,5234.321328
28.284515,36,5234.54505
28.925241,36,5234.766841
29.062169,36,5234.963225
29.234515,36,5235.15742
28.184515,36,5235.346066
27.132059,36,5235.536145
28.925241,36,5235.739495
28.266811,36,5235.932205
28.949862,36,5236.126671
28.925241,36,5236.322384
28.184515,36,5236.511882
26.469691,34,5236.694988
26.821996,36,5236.884302
29.234515,36,5237.075431
28.869087,36,5237.271087
28.869087,36,5237.463973
28.234515,36,5237.653132
26.743497,36,5237.843769
29.15374,36,5238.042626
26.821996,36,5238.232318
27.254405,36,5238.418607
27.204405,36,5238.606726
29.234515,36,5238.805213
26.821996,36,5265.532474
27.204405,36,5265.721755
27.304405,36,5265.91586
29.062169,36,5266.108977
29.234515,36,5266.292854
29.234515,36,5266.494565
27.004405,36,5266.685825
26.971996,36,5266.904817
29.062169,36,5267.10022
27.204405,36,5267.294534
28.012169,36,5267.48092
29.062169,36,5267.673724
27.254405,36,5267.863845
29.234515,36,5268.05996
29.234515,36,5268.285929
26.454405,35,5268.47104
29.234515,36,5268.665323
26.465461,36,5268.85886
29.062169,36,5269.053011
26.749651,36,5269.249483
29.234515,36,5269.446521
26.649651,36,5269.63957
29.234515,36,5269.833312
29.05374,36,5270.023865
29.15374,36,5270.2247
24.724046,36,5270.411416
27.204405,36,5270.601278
29.234515,36,5270.798131
27.204405,36,5270.98625
29.006016,36,5271.182792
26.921996,36,5271.369572
28.484515,36,5271.555522
24.124046,36,5271.744631
29.234515,36,5271.964401
