#{"t_start": 1765095430.307053, "env_id": "intersection-v0"}
r,l,t
9.0,9,826.430451
10.0,10,826.628196
9.0,9,826.832732
-2.0,4,826.888007
-2.0,5,827.069439
0.0,5,827.185741
9.0,9,827.46178
7.457929,13,827.755855
3.0,13,828.121749
0.0,5,828.286015
9.0,9,828.574103
0.562942,10,828.993545
9.0,9,829.309862
7.615917,9,829.636791
10.0,10,829.814471
7.615917,9,830.199446
8.615844,10,830.521526
9.62673,11,830.827624
8.0,8,831.024425
-1.0,5,831.266194
0.0,6,831.400762
-2.0,9,831.686345
-1.0,5,831.817909
7.475492,11,832.270591
9.0,9,832.490113
6.475494,10,832.829383
9.0,9,833.066673
-3.382507,6,833.272654
7.525552,13,833.642279
3.0,13,834.213499
-1.0,5,834.459973
9.0,9,834.647938
4.0,6,834.818015
-2.318366,5,835.051471
-1.0,8,835.274737
-3.514297,9,835.557788
7.459846,13,836.158501
8.616025,10,836.586791
3.549796,13,837.012545
9.0,9,837.370133
9.0,9,837.627296
8.460174,13,838.142791
8.615844,10,838.326829
5.469027,13,838.781602
0.0,6,838.925804
8.0,8,839.164107
3.0,13,839.64732
10.0,10,839.883162
8.617423,10,840.048522
7.457546,13,840.613066
-4.0,1,840.669355
-0.31878,6,840.863152
7.550194,10,841.199851
8.0,8,841.536166
-1.372771,6,841.653016
10.0,10,841.866077
9.0,9,845.430247
-2.0,9,845.820714
2.0,13,846.469261
6.626744,8,846.664695
7.616072,9,846.88218
0.0,6,847.063603
-2.0,7,847.29429
-0.373185,7,847.468667
8.617423,10,847.690452
7.468773,13,848.225688
3.549796,13,848.674054
11.0,11,848.962116
7.469148,13,849.405629
8.0,8,849.584458
8.615645,10,849.777426
0.0,5,849.883333
-1.0,5,850.071539
8.615844,10,850.431119
3.0,13,850.970604
-0.299923,5,851.177751
9.0,9,851.48461
9.0,9,851.829795
8.0,8,852.075504
-3.0,2,852.13324
3.547558,13,852.742039
-2.0,7,853.059638
-2.318366,5,853.268686
8.0,8,853.509227
-5.0,1,853.549036
-1.0,7,853.837031
9.0,9,854.246648
3.0,13,854.814931
10.0,10,855.097409
8.615844,10,855.449314
9.0,9,855.725735
3.218137,13,856.128384
2.0,13,856.719156
5.824113,13,857.147926
8.242327,11,857.52829
10.0,10,857.803424
9.0,9,858.034728
8.615645,10,858.347907
8.0,8,858.591008
-2.0,13,859.31179
0.0,6,859.448248
-1.766604,11,859.785475
-5.0,1,859.82508
7.471346,13,860.418844
9.615832,11,860.745468
0.0,6,860.871096
9.0,9,861.211911
10.0,10,861.450041
-1.318719,6,861.614024
7.156315,12,862.169675
0.0,6,862.356294
9.0,9,862.680207
8.617423,10,863.043284
-1.0,6,863.248434
1.0,13,867.350906
2.0,13,867.859933
7.626732,9,868.096157
0.0,6,868.271573
8.47331,12,868.610592
9.0,9,868.87994
8.615844,10,869.358765
-1.0,6,869.494108
8.618513,10,869.816943
9.0,9,870.005822
-2.0,4,870.092665
-1.0,6,870.232722
-0.841249,5,870.469035
9.0,9,870.698263
7.457929,13,871.247067
-1.299552,4,871.392507
-0.841249,5,871.56132
-1.0,5,871.715537
-0.57992,5,871.894549
9.0,9,872.249007
9.0,9,872.492552
8.616025,10,872.840641
-1.691921,6,872.988112
9.0,9,873.209036
3.0,13,873.692261
-1.0,5,873.812651
9.0,9,874.031955
9.0,9,874.250268
7.300606,10,874.631052
0.0,6,874.717127
3.0,13,875.252394
9.0,9,875.476708
3.0,13,875.961853
6.14354,13,876.556592
9.0,9,876.85597
4.035749,13,877.353995
8.617423,10,877.550289
2.555036,13,877.874627
4.469015,13,878.220172
-2.0,4,878.315603
-3.525197,9,878.601682
-2.0,11,879.129188
9.0,9,879.414074
9.0,9,879.703783
7.460174,12,880.124271
9.615573,11,880.505019
-1.0,5,880.716059
-3.0,9,880.986555
9.0,9,881.12564
10.0,10,881.44013
5.527014,13,881.798691
2.0,13,882.369293
7.616072,9,882.67416
0.0,6,882.862255
-1.646455,7,883.031121
0.0,6,883.159802
0.0,5,883.30099
-1.0,5,887.119468
2.0,13,887.672843
2.559105,13,888.213397
-2.0,5,888.365528
7.288122,10,888.528149
9.0,9,888.843212
-1.0,5,889.034687
0.0,5,889.129252
-1.0,7,889.330012
9.0,9,889.59604
3.0,13,890.099115
3.55916,13,890.651776
-1.318719,7,890.842651
-2.0,4,890.943195
-2.644326,6,891.125512
8.615844,10,891.39306
4.53665,13,891.757023
3.0,13,892.608044
7.616072,9,892.834876
3.536658,13,893.201937
3.0,13,893.549747
6.460174,12,894.157973
7.141399,13,894.475374
3.0,13,894.989783
-2.0,11,895.481454
7.615917,9,895.687276
2.0,13,896.194389
3.472861,13,896.787853
2.549861,13,897.282116
8.0,8,897.52622
7.457929,13,897.821738
-1.0,6,898.017222
-1.0,6,898.15916
8.475491,12,898.363291
1.0,13,898.860126
3.0,13,899.395481
-2.0,11,899.869684
1.0,6,899.962403
8.615844,10,900.161298
2.0,13,900.765471
-1.299552,4,900.89915
9.0,9,901.095807
8.618513,10,901.353012
8.615844,10,901.604809
-1.0,5,901.733144
8.615645,10,902.061424
8.615844,10,902.281707
4.525094,13,902.620716
-1.819993,11,902.978082
7.61852,9,903.185607
3.620415,13,903.481764
7.615917,9,907.12597
-1.318719,6,907.211559
6.151835,13,907.776546
-1.0,6,907.9017
8.0,8,908.220553
0.0,8,908.536802
9.0,9,908.772174
7.089816,13,909.206295
9.0,9,909.339798
5.457808,13,909.653805
10.0,10,909.946395
6.287897,9,910.141149
-1.0,5,910.239331
7.28626,10,910.718756
0.0,6,910.870591
2.0,13,911.532398
-3.316297,4,911.705202
0.0,6,911.911545
9.0,9,912.314151
-1.0,6,912.550953
8.616025,10,912.80513
-1.0,5,912.984114
9.0,9,913.304086
-1.372771,6,913.494114
-2.370348,6,913.719943
7.616072,9,914.092769
9.0,9,914.3973
-3.0,9,914.74789
-2.318366,7,915.014722
-3.395716,10,915.387251
7.615917,9,915.70552
3.0,13,916.197615
-2.0,11,916.593086
10.0,10,916.89166
8.617423,10,917.235358
7.0,7,917.495884
-0.841249,5,917.575576
3.0,13,918.127922
9.0,9,918.387286
-2.437045,7,918.670865
5.45748,13,919.070419
-2.0,4,919.219217
-3.447946,8,919.663654
0.0,6,919.834064
-2.0,11,920.251755
8.62673,10,920.410065
10.0,10,920.705151
-1.0,5,920.949938
9.0,9,921.218528
3.0,13,921.817887
6.151835,13,922.180687
-2.0,7,922.448123
-2.105729,7,922.662574
3.0,13,923.349577
9.0,9,923.579667
7.471346,13,924.127109
6.547625,13,924.716214
0.0,6,924.974815
1.0,13,928.932984
1.549795,13,929.416882
8.615844,10,929.830111
1.0,7,929.984868
7.552042,11,930.468595
-1.318719,6,930.645805
-0.841249,5,930.808902
2.549795,13,931.357456
1.683703,13,931.708562
7.550194,10,932.074771
7.615917,9,932.396696
6.550267,9,932.6839
7.616072,9,932.914179
8.615844,10,933.217454
-1.318719,6,933.36523
7.475492,11,933.773536
-0.299923,5,933.911627
8.615844,10,934.170999
-1.449821,10,934.455831
9.0,9,934.588518
4.470944,13,935.05442
3.0,13,935.634064
-2.44823,8,935.808789
0.0,6,936.003033
7.457546,13,936.310949
6.460177,11,936.659503
10.0,10,936.902467
9.0,9,937.107301
0.0,6,937.26614
3.179449,13,937.740741
7.457929,13,938.062212
7.475492,11,938.324876
9.0,9,938.541268
9.0,9,938.763876
3.681281,6,938.9167
9.0,9,939.136648
0.0,6,939.328076
-1.0,5,939.465528
9.0,9,939.725831
6.151835,13,940.180975
8.549876,11,940.529084
6.459463,13,941.043127
2.0,13,941.677084
10.0,10,942.025623
3.0,13,942.648957
-1.448548,11,943.130711
9.0,9,943.359612
3.0,13,943.977058
9.0,9,944.153147
0.0,5,944.33919
-1.0,5,944.492082
-2.373197,6,944.636811
9.0,9,944.989853
8.615645,10,949.037821
2.0,13,949.696127
0.0,5,949.859005
9.0,9,950.097586
4.474726,13,950.525029
-0.31878,7,950.732065
7.457929,13,951.428573
-1.450194,12,951.963157
-1.0,4,952.092236
5.461962,13,952.65936
6.475494,10,952.974822
2.0,13,953.566784
3.0,13,953.984679
-1.223103,6,954.273961
2.0,13,955.003012
10.0,10,955.209792
2.0,13,955.840188
-1.318719,5,956.083351
2.550067,13,956.619153
-3.631866,6,956.798551
9.0,9,957.14371
9.0,9,957.329968
5.525105,13,957.656446
10.0,10,957.901967
2.604273,13,958.396714
3.0,13,958.896564
5.460053,13,959.292826
-2.0,6,959.46796
-5.0,1,959.551495
8.617423,10,959.784055
7.457483,13,960.204242
8.633113,10,960.442521
7.617435,9,960.735691
7.457929,13,961.24182
7.550194,10,961.665977
-3.372844,6,961.862924
9.617421,11,962.111217
-1.0,5,962.260515
9.0,9,962.558001
0.0,6,962.653475
9.0,9,962.910026
8.0,8,963.100961
-2.0,10,963.391694
8.0,8,963.559647
-2.318366,5,963.761437
7.617435,9,963.963409
2.0,13,964.453077
6.550267,9,964.709718
10.0,10,964.937694
1.549797,13,965.528633
-2.0,10,965.804383
0.0,6,965.976291
9.0,9,966.230175
9.0,9,966.57128
8.47331,12,970.216273
9.0,9,970.390549
9.0,9,970.587579
-1.0,5,970.750013
7.616072,9,971.10815
7.47097,12,971.443696
4.470888,13,972.003654
3.0,13,972.654555
2.0,13,973.177944
8.617423,10,973.475824
0.0,6,973.592832
8.550182,11,973.945296
7.549949,10,974.268691
-1.0,6,974.38903
0.0,6,974.570665
7.615917,9,974.861297
-1.318719,6,974.972075
3.0,13,975.546275
4.0,13,976.205223
8.0,8,976.448057
9.0,9,976.847067
7.101541,12,977.402493
5.459727,13,977.82737
3.0,13,978.395788
-3.309568,6,978.653417
-0.373185,7,978.759324
2.681634,13,979.204258
6.141239,13,979.594073
7.242743,10,979.803944
10.0,10,980.090782
-1.372771,6,980.301688
-0.646819,8,980.589771
-0.691931,7,980.737712
9.0,9,981.038768
4.0,13,981.502792
-1.0,6,981.745576
2.0,13,982.319039
10.0,10,982.592316
8.552042,11,982.9634
10.0,10,983.435133
0.0,6,983.620644
-2.0,9,984.000209
-1.372771,5,984.154635
0.0,6,984.344158
-2.0,5,984.491663
-1.0,6,984.727404
-2.370348,7,985.023896
9.0,9,985.287688
7.615917,9,985.569268
8.0,8,985.881583
3.472915,13,986.304263
9.0,9,986.490745
8.615645,10,986.708325
8.617423,10,986.938496
10.0,10,990.482329
9.0,9,990.768332
9.0,9,991.084452
0.0,6,991.298368
3.559105,13,991.804062
10.0,10,992.060982
-1.0,5,992.254689
-3.0,3,992.379429
10.0,10,992.710963
7.459846,13,993.264291
10.0,10,993.485205
9.0,9,993.719961
10.0,10,994.05368
7.615917,9,994.270109
-2.0,4,994.37139
0.36527,7,994.553534
9.0,9,994.735383
-1.0,8,994.908033
8.0,8,995.170884
3.0,13,995.849768
-1.525264,11,996.240116
9.0,9,996.426872
5.151506,13,996.890085
2.0,13,997.48887
9.0,9,997.672429
10.0,10,997.962228
8.475491,12,998.337813
7.473313,11,998.594434
3.47287,13,999.051726
9.0,9,999.250449
5.52313,13,999.829302
-2.318366,6,1000.036664
-1.318719,6,1000.242301
-3.0,6,1000.422801
9.0,9,1000.753602
9.0,9,1000.992271
0.0,6,1001.125803
3.0,13,1001.487156
8.615844,10,1001.760785
9.0,9,1002.017388
8.615844,10,1002.318062
7.615917,9,1002.587921
7.457929,13,1002.959134
8.47331,12,1003.260235
9.0,9,1003.573263
-1.0,6,1003.724631
8.615645,10,1004.046513
10.0,10,1004.294677
10.0,10,1004.708743
8.285894,11,1005.247771
7.473313,11,1005.651559
8.615844,10,1005.918545
10.0,10,1006.161908
8.633113,10,1006.467852
3.0,13,1010.761427
-1.0,5,1010.872414
-1.0,5,1011.056156
-1.0,6,1011.234884
-1.0,8,1011.489617
6.100083,12,1012.010034
9.0,9,1012.221483
10.0,10,1012.47216
-1.224867,6,1012.614377
10.0,10,1012.883189
9.0,9,1013.204343
0.0,6,1013.341227
6.143988,12,1013.745146
1.0,7,1013.927105
-2.0,7,1014.093992
9.0,9,1014.360567
9.0,9,1014.562386
8.617423,10,1014.814928
-3.0,8,1015.140225
-1.0,6,1015.307218
0.0,6,1015.413391
-1.0,6,1015.54716
7.525825,12,1015.948978
7.616072,9,1016.289857
5.470899,13,1016.661828
-2.0,4,1016.790478
8.615844,10,1016.937238
8.615645,10,1017.314591
5.468699,13,1017.902252
10.0,10,1018.342817
7.475492,11,1018.657222
3.0,13,1019.111325
9.0,9,1019.315651
6.231144,10,1019.542203
0.0,6,1019.642477
9.0,9,1019.765328
6.460118,13,1020.085839
0.0,6,1020.304309
7.457929,13,1020.808421
9.0,9,1020.945017
10.0,10,1021.154581
-0.299923,5,1021.247818
7.550194,10,1021.699854
10.0,10,1022.024003
-2.0,5,1022.186478
-0.841249,5,1022.264327
-1.372771,6,1022.459739
-1.0,8,1022.648109
-0.675908,6,1022.832357
-1.447958,9,1023.207052
-2.0,7,1023.364624
2.0,13,1023.78272
9.0,9,1023.967201
10.0,10,1024.157707
2.629652,13,1024.783653
7.550194,10,1024.908842
10.0,10,1025.289649
9.0,9,1025.496959
3.0,13,1029.542348
0.0,7,1029.831818
3.0,13,1030.406132
-2.318366,5,1030.610373
7.459846,13,1030.894268
10.0,10,1031.100998
-1.0,5,1031.191864
-2.0,6,1031.3062
8.617423,10,1031.557422
7.617435,9,1031.832454
6.112379,12,1032.323525
-1.0,5,1032.435356
7.473313,11,1032.833066
-2.0,4,1032.973165
9.0,9,1033.195237
10.0,10,1033.328912
3.472917,13,1033.95943
9.0,9,1034.258093
7.28626,10,1034.539695
-1.0,5,1034.770612
9.0,9,1035.041263
-0.841249,5,1035.152548
9.0,9,1035.410771
3.0,13,1036.034872
-1.0,9,1036.377462
10.0,10,1036.755206
10.0,10,1037.049253
3.0,13,1037.623012
4.0,13,1038.087731
9.0,9,1038.44217
-1.0,5,1038.585687
-1.0,6,1038.794607
8.0,8,1039.02202
5.468699,13,1039.487922
-1.318719,6,1039.723361
6.460177,11,1040.192586
6.460177,11,1040.512085
-2.440893,13,1041.045158
9.0,9,1041.270121
8.617423,10,1041.631173
6.156207,13,1042.122208
-1.0,5,1042.214396
-0.31878,6,1042.393712
-1.382578,8,1042.653799
7.617435,9,1042.987571
0.0,7,1043.173422
9.0,9,1043.455563
9.0,9,1043.796083
-0.299923,5,1044.017161
7.550194,10,1044.323742
1.0,13,1044.749493
0.0,6,1045.015895
-1.0,5,1045.199969
4.523119,13,1045.759922
-1.0,6,1045.838596
8.617423,10,1046.130878
0.0,6,1046.294984
7.615917,9,1049.878326
5.459727,13,1050.3017
9.0,9,1050.606946
1.0,13,1050.925685
2.0,13,1051.449915
9.0,9,1051.80259
9.0,9,1052.083512
9.0,9,1052.33035
5.460053,13,1052.720197
-1.0,5,1052.87795
3.151833,13,1053.384021
2.549795,13,1053.951642
-2.0,6,1054.098312
5.45748,13,1054.727023
-0.841249,5,1054.855303
1.0,6,1054.98653
7.538963,11,1055.30715
2.0,13,1055.684916
10.0,10,1055.861697
10.0,10,1056.087779
7.473313,11,1056.493343
8.615645,10,1056.863258
10.0,10,1057.098425
-2.0,9,1057.334996
5.470955,13,1057.68372
2.0,13,1058.182099
-3.0,5,1058.341399
-1.0,5,1058.534661
5.459727,13,1058.864551
1.0,13,1059.409574
8.618513,10,1059.883339
-1.0,5,1059.990739
7.538963,11,1060.381752
-1.0,6,1060.611761
7.471346,13,1061.021343
2.551386,13,1061.745959
5.470899,13,1062.327692
-1.437055,8,1062.554872
9.0,9,1062.759011
0.0,6,1062.907527
7.615917,9,1063.222805
2.472926,13,1063.629352
0.559444,13,1064.210014
9.0,9,1064.467869
8.615844,10,1064.716925
8.618513,10,1065.055272
7.457546,13,1065.533943
5.025288,13,1066.020151
0.0,6,1066.202444
1.0,7,1066.380513
0.0,5,1066.47586
3.15662,13,1070.75461
7.473377,11,1070.96752
9.0,10,1071.257904
-1.931388,5,1071.414276
10.0,10,1071.756501
10.0,10,1071.965707
2.629652,13,1072.533441
10.0,10,1072.867233
1.0,6,1073.084249
7.616072,9,1073.405912
10.0,10,1073.644779
7.243579,10,1074.061514
-1.449821,10,1074.457306
7.457546,13,1074.777214
3.0,13,1075.52204
10.0,10,1075.689663
9.0,9,1075.97326
8.617423,10,1076.205628
9.0,9,1076.511612
8.615844,10,1076.837655
9.0,9,1076.992819
8.615645,10,1077.362085
9.0,9,1077.759285
2.0,13,1078.286814
4.0,13,1078.801223
3.0,13,1079.342878
8.615645,10,1079.543461
6.110425,11,1080.046518
3.0,13,1080.471006
-1.318719,13,1080.999482
-2.0,4,1081.133223
9.0,9,1081.306421
8.615844,10,1081.626598
0.0,6,1081.781598
7.550194,10,1082.11764
1.551704,13,1082.575709
9.0,9,1082.776107
6.45793,12,1082.956853
5.45748,13,1083.37912
0.0,6,1083.624906
-2.0,11,1084.062824
8.617423,10,1084.278344
10.0,10,1084.548711
7.244344,10,1084.879911
7.457929,13,1085.296566
5.459727,13,1085.841021
-5.0,1,1085.904268
-1.0,6,1086.077961
-1.0,5,1086.284302
6.468764,13,1086.695831
5.459453,13,1087.128987
-0.299923,5,1087.292841
8.615645,10,1090.95848
8.615844,10,1091.409964
3.0,13,1092.001567
0.0,5,1092.195341
-1.0,12,1092.626238
9.0,9,1092.921697
2.549797,13,1093.396997
8.460174,13,1093.881456
8.615844,10,1094.34325
-1.0,11,1094.737456
9.0,9,1095.033124
9.0,9,1095.273364
7.457929,13,1095.858888
2.0,13,1096.428084
9.0,9,1096.696635
1.0,7,1096.830002
7.617435,9,1097.194749
0.0,6,1097.378608
6.473325,10,1097.687115
8.615844,10,1097.918327
-1.318719,6,1098.06722
7.475492,11,1098.384212
6.151835,13,1099.029347
9.0,9,1099.328917
7.229899,11,1099.714386
-1.318719,6,1099.859638
4.468688,13,1100.453454
-1.0,5,1100.591019
-1.379585,10,1101.159806
8.177081,12,1101.652701
2.0,13,1102.241328
7.46241,12,1102.622321
-2.0,8,1102.922132
-1.318719,5,1103.029422
8.615844,10,1103.329904
8.615844,10,1103.607391
9.0,9,1103.917184
9.0,9,1104.281733
9.0,9,1104.493865
6.23198,10,1104.722207
7.552044,10,1105.086084
-1.379585,6,1105.266275
8.615844,10,1105.548577
-1.0,5,1105.671355
5.45748,13,1106.196868
-2.318366,9,1106.525012
10.0,10,1106.936297
6.300654,9,1107.210644
-0.841249,5,1107.330754
-2.0,10,1107.603528
2.298877,13,1107.996923
8.617423,10,1108.205119
-0.366834,7,1108.415442
8.617423,10,1108.671965
0.549842,13,1112.428992
-1.372771,6,1112.608134
-2.00463,8,1112.811599
-3.511246,13,1113.198583
3.167466,13,1113.614292
9.0,9,1113.690588
1.0,13,1114.331736
-1.447446,7,1114.534862
-1.450139,11,1114.896564
-1.0,5,1114.994717
6.141445,13,1115.327852
7.525825,12,1115.65568
-1.0,5,1115.805603
2.0,13,1116.303176
2.563442,13,1116.901407
7.523579,13,1117.32529
6.117083,11,1117.526745
9.0,9,1117.717209
-2.44083,10,1118.024861
9.0,9,1118.195478
10.0,10,1118.59126
0.0,6,1118.849259
9.0,9,1119.031269
0.0,6,1119.186832
5.457546,13,1119.746039
8.617423,10,1119.929954
8.616025,10,1120.146632
9.0,9,1120.529815
-1.299552,4,1120.679518
2.0,13,1121.280721
1.560707,13,1121.779863
6.117083,11,1122.149149
7.229899,11,1122.456961
6.459792,13,1122.987008
5.164948,12,1123.577226
9.0,9,1123.800078
3.0,13,1124.527362
9.0,9,1124.708296
10.0,10,1125.163212
7.457546,13,1125.613889
8.242327,11,1126.16563
7.473582,12,1126.625182
-1.0,5,1126.745008
1.604273,13,1127.30505
10.0,10,1127.717884
-2.288358,6,1127.976124
8.633113,10,1128.287716
7.615917,9,1128.663869
5.457808,13,1129.114668
-2.0,5,1129.231992
9.0,9,1133.15834
9.0,9,1133.57144
9.0,9,1133.873559
7.615917,9,1134.223384
7.161474,13,1134.74859
8.472951,12,1135.135823
8.0,8,1135.330597
8.62673,10,1135.657089
8.472951,12,1135.988779
-0.299923,5,1136.101682
6.617508,8,1136.302044
7.617435,9,1136.573492
9.62673,11,1136.971674
0.0,7,1137.221151
8.615645,10,1137.648033
4.089014,13,1138.13817
-2.370348,5,1138.266197
0.0,6,1138.418281
9.0,9,1138.561291
8.0,8,1138.79819
9.0,9,1138.981053
6.462027,13,1139.316888
-1.0,6,1139.499706
-2.51166,8,1139.774568
7.552044,10,1139.98664
8.617423,10,1140.327115
7.615917,9,1140.481797
-1.0,5,1140.589066
-2.0,7,1140.835827
10.0,10,1141.120992
2.0,13,1141.565251
7.457929,13,1142.013389
8.615645,10,1142.334048
9.0,9,1142.692391
-2.0,5,1142.8199
6.457546,13,1143.213442
4.459725,13,1143.495282
6.461701,13,1143.908332
9.0,9,1144.077109
7.459846,13,1144.391599
-2.0,4,1144.491058
1.0,13,1145.192197
9.0,9,1145.419056
10.0,10,1145.648913
0.0,6,1145.820749
6.457873,13,1146.289182
8.0,8,1146.47305
8.0,8,1146.723796
-2.51166,7,1146.966654
8.615645,10,1147.358729
8.615645,10,1147.653489
3.217858,13,1148.141359
-2.0,5,1148.274665
3.0,13,1148.872249
9.0,9,1149.012338
-0.31878,7,1152.686837
0.0,13,1153.15464
4.459004,13,1153.767919
6.105087,11,1154.191591
10.0,10,1154.459073
10.0,10,1154.667148
-1.524421,8,1154.939681
4.459716,13,1155.507875
7.156329,12,1155.882618
9.0,9,1156.153879
-2.318366,7,1156.294743
8.615844,10,1156.692233
8.550182,11,1156.962779
-1.700382,7,1157.290521
5.522736,13,1157.778764
4.457469,13,1158.302036
9.0,9,1158.551871
8.0,8,1158.835486
7.552044,10,1159.137428
9.0,9,1159.434742
2.0,13,1160.01175
6.550267,9,1160.359613
2.475506,13,1160.924403
-1.94673,5,1161.074932
7.460174,13,1161.390723
0.0,13,1161.910251
-2.318366,7,1162.200441
9.0,9,1162.476708
2.629652,13,1163.141398
9.0,9,1163.428582
9.0,9,1163.640223
4.15144,13,1164.073493
2.0,13,1164.548453
6.459408,13,1164.777953
-2.367853,7,1164.966897
3.549796,13,1165.510713
6.075556,13,1165.989804
7.459742,12,1166.311018
3.627229,7,1166.488697
1.0,13,1166.861937
6.457546,13,1167.407778
-0.31878,6,1167.607961
0.695809,13,1168.246431
7.616072,9,1168.439226
8.681208,10,1168.707183
8.0,8,1168.958047
3.035815,13,1169.415307
8.617423,10,1169.718341
1.368134,13,1173.639987
1.0,13,1174.245049
-4.0,7,1174.497735
8.617423,10,1174.861617
10.0,10,1175.066502
7.473313,11,1175.394573
-0.31878,7,1175.634893
0.0,5,1175.741035
7.552042,11,1176.16097
3.523117,13,1176.509452
-1.528651,10,1176.711007
-1.960532,5,1176.880362
-1.372771,6,1176.978013
9.0,9,1177.165008
-1.383229,10,1177.496489
-1.448276,11,1178.047409
9.0,9,1178.261571
-1.447958,9,1178.505396
3.0,13,1179.25272
9.0,9,1179.515311
2.0,13,1180.016265
-2.373197,7,1180.269412
9.0,9,1180.583324
8.618513,10,1180.850863
9.0,9,1181.037311
-1.318719,5,1181.208862
1.0,13,1181.668494
-1.318719,7,1181.970883
8.250577,11,1182.481839
1.551712,13,1182.913637
1.0,13,1183.375477
-3.0,6,1183.528833
-1.0,4,1183.586099
-3.395447,13,1184.176512
9.0,9,1184.430286
9.0,9,1184.70343
1.113438,13,1185.185706
4.0,13,1185.763851
5.905751,11,1186.045309
-1.0,6,1186.281334
9.0,9,1186.598952
-3.0,3,1186.723585
-1.0,5,1186.854687
-1.372771,6,1187.022315
10.0,10,1187.279323
0.0,6,1187.532829
6.457162,13,1187.986326
-2.0,4,1188.106938
4.457095,13,1188.630645
0.0,6,1188.797583
7.552044,10,1189.095448
7.231081,11,1189.424919
0.0,13,1190.035111
9.0,9,1190.317133
10.0,10,1190.584926
1.683703,13,1195.15233
9.0,9,1195.374734
1.0,13,1196.068061
3.0,13,1196.480352
7.243579,10,1196.662045
3.0,13,1197.338788
-2.0,8,1197.668744
8.0,8,1197.850837
8.0,9,1197.949192
5.468323,13,1198.376393
2.0,13,1198.839793
9.0,9,1199.000567
0.0,7,1199.2036
0.559106,13,1199.61273
-2.537503,8,1199.872857
3.472861,13,1200.315309
10.0,10,1200.651032
2.0,13,1200.990175
2.538567,13,1201.440681
3.0,13,1201.954969
-2.0,4,1202.09762
0.0,13,1202.640096
5.470899,13,1203.018535
-0.931455,6,1203.188174
6.150181,13,1203.637444
1.606136,13,1204.01108
-1.318719,6,1204.163105
8.0,8,1204.390948
10.0,10,1204.669143
10.0,10,1204.891355
4.037614,13,1205.189129
2.0,13,1205.703288
9.0,9,1205.914052
8.0,8,1206.122301
7.617435,9,1206.357315
-5.0,1,1206.404042
6.163466,11,1206.54501
4.217867,13,1206.837364
2.629652,13,1207.523507
9.0,9,1207.68029
8.615645,10,1207.892828
1.606532,13,1208.185562
-3.462954,9,1208.445438
-3.356173,7,1208.623243
-2.0,11,1208.931646
1.0,13,1209.554819
1.0,13,1209.95872
10.0,10,1210.175888
8.617423,10,1210.494639
2.551386,13,1214.603278
3.472861,13,1215.119344
10.0,10,1215.506567
1.643827,13,1216.057493
7.152109,13,1216.594337
1.606532,13,1217.192948
7.523187,13,1217.663233
9.615599,11,1218.031564
-2.437045,8,1218.383114
7.617435,9,1218.677161
0.0,7,1219.009224
-1.0,5,1219.1128
9.0,9,1219.328876
9.0,9,1219.507354
1.0,13,1220.067549
2.0,13,1220.565294
-3.0,13,1221.160731
5.45748,13,1221.723968
9.0,9,1222.004514
1.683703,13,1222.686223
1.0,13,1223.29215
7.090568,13,1223.701069
3.0,13,1224.195885
2.0,13,1224.753915
-3.447459,6,1224.92877
6.470694,12,1225.354809
2.242808,13,1225.806097
3.525094,13,1226.217371
2.0,13,1226.782826
8.616025,10,1227.037582
8.615645,10,1227.243245
2.323516,13,1227.826836
0.0,6,1228.02207
1.0,13,1228.55668
7.287531,10,1228.849679
7.617435,9,1229.136034
10.0,10,1229.223988
1.0,13,1229.538561
4.525094,13,1229.995849
4.523119,13,1230.537163
-2.318366,6,1230.745007
3.0,13,1231.092209
-3.511246,6,1231.24736
5.472874,13,1231.651928
-2.318366,6,1231.905748
-5.0,1,1232.007664
2.0,13,1232.393327
2.0,13,1232.908851
5.45748,13,1236.816203
9.0,9,1237.075884
7.615917,9,1237.29801
2.0,13,1237.638508
-2.0,5,1237.764626
8.617423,10,1237.913268
7.552807,10,1238.101437
10.0,10,1238.305805
3.54755,13,1238.814904
-1.318719,7,1239.006168
6.101957,11,1239.192388
6.459463,13,1239.406806
9.617421,11,1239.618617
9.0,9,1239.868569
5.961598,10,1240.227365
1.0,13,1241.027332
8.615844,10,1241.286847
-1.690719,7,1241.567327
-2.437045,6,1241.75516
5.459782,13,1242.038448
-1.379585,6,1242.133875
1.0,13,1242.697815
-2.0,5,1242.88572
0.0,6,1243.155421
2.0,13,1243.648289
9.0,9,1243.814106
-2.0,5,1243.936386
-1.762938,12,1244.420403
6.457162,13,1244.997317
4.035749,13,1245.390427
2.0,13,1246.120632
9.0,9,1246.536997
-2.0,13,1247.146616
-2.676484,6,1247.362228
4.461951,13,1248.004673
9.0,9,1248.254374
5.141575,13,1248.797508
9.0,9,1249.03656
-3.316297,11,1249.462001
8.0,8,1249.731266
2.0,13,1250.051207
2.0,13,1250.520582
7.525825,12,1250.868844
-1.0,5,1251.038673
2.0,13,1251.658858
-1.0,5,1251.839691
2.0,13,1252.294612
6.252052,9,1252.641163
10.0,10,1252.86798
2.0,13,1253.327559
5.089443,13,1257.257784
1.0,13,1257.771554
9.0,9,1258.054009
7.615917,9,1258.210863
-1.0,6,1258.342875
5.087662,13,1259.011003
0.629225,13,1259.529737
1.0,13,1259.977635
-2.0,5,1260.165921
-3.450194,13,1260.820588
0.0,13,1261.41986
1.0,13,1261.948372
